#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1490000      9.39e-01    4.76e-01      4.24e-05    1.18e-04      2.94e-01    1.49e-01    2.0e-07
1491000      2.13e+00    1.29e+00      8.60e-03    4.38e-03      2.90e-01    2.63e-01    2.0e-07
1492000      1.29e+00    7.00e-01      3.89e-03    1.42e-03      3.00e-01    1.63e-01    2.0e-07
1493000      3.64e+00    1.24e+00      1.56e-02    2.98e-03      3.18e-01    3.26e-01    2.0e-07
1494000      2.02e+00    1.21e+00      8.15e-03    3.25e-03      2.72e-01    3.04e-01    2.0e-07
1495000      1.35e+00    8.31e-01      3.49e-03    1.83e-03      3.46e-01    1.80e-01    2.0e-07
1496000      1.04e+00    1.69e+00      1.57e-03    6.31e-03      3.06e-01    2.90e-01    2.0e-07
1497000      1.95e+00    7.67e-01      7.88e-03    8.99e-04      2.60e-01    2.22e-01    2.0e-07
1498000      3.96e+00    7.51e-01      1.71e-02    1.15e-03      3.19e-01    2.03e-01    2.0e-07
1499000      2.02e+00    1.57e+00      7.99e-03    5.79e-03      2.94e-01    2.78e-01    2.0e-07
1500000      3.08e+00    3.83e+00      9.15e-03    1.67e-02      2.04e-01    2.80e-01    1.8e-07
1501000      1.18e+00    9.60e-01      3.24e-03    1.84e-03      2.91e-01    2.72e-01    1.8e-07
1502000      1.18e+00    1.02e+00      2.56e-03    2.42e-03      3.25e-01    2.70e-01    1.8e-07
1503000      2.22e+00    3.76e+00      6.67e-03    1.12e-02      1.10e-01    2.33e-01    1.8e-07
1504000      2.01e+00    1.28e+00      8.11e-03    3.81e-03      2.76e-01    2.98e-01    1.8e-07
1505000      9.92e-01    1.34e+00      1.56e-03    3.58e-03      2.91e-01    1.98e-01    1.8e-07
1506000      5.51e+00    1.28e+00      2.43e-02    3.85e-03      2.86e-01    2.98e-01    1.8e-07
1507000      3.09e+00    1.96e+00      9.33e-03    7.27e-03      1.08e-01    3.45e-01    1.8e-07
1508000      3.92e+00    9.13e-01      1.71e-02    5.25e-04      2.82e-01    2.84e-01    1.8e-07
1509000      2.15e+00    1.91e+00      6.49e-03    7.77e-03      8.40e-02    2.51e-01    1.8e-07
1510000      1.55e+00    2.97e+00      4.60e-03    1.28e-02      1.13e-01    2.59e-01    1.8e-07
1511000      1.42e+00    1.48e+00      4.75e-03    5.01e-03      2.95e-01    3.03e-01    1.8e-07
1512000      2.39e+00    1.01e+00      9.95e-03    1.31e-03      2.77e-01    3.03e-01    1.8e-07
1513000      1.43e+00    1.55e+00      5.02e-03    5.68e-03      2.77e-01    2.78e-01    1.8e-07
1514000      1.92e+00    2.17e+00      7.68e-03    8.91e-03      2.71e-01    2.67e-01    1.8e-07
1515000      1.10e+00    9.51e-01      2.10e-03    2.32e-03      3.13e-01    1.79e-01    1.8e-07
1516000      1.89e+00    9.56e-01      7.48e-03    7.24e-04      2.73e-01    2.95e-01    1.8e-07
1517000      3.02e+00    2.80e+00      1.30e-02    1.17e-02      2.66e-01    3.05e-01    1.8e-07
1518000      2.50e+00    9.21e-01      1.06e-02    1.17e-03      2.60e-01    2.77e-01    1.8e-07
1519000      4.88e+00    1.32e+00      1.48e-02    3.81e-03      1.85e-01    3.15e-01    1.8e-07
1520000      1.49e+00    3.45e-01      4.99e-03    7.64e-07      3.10e-01    1.08e-01    1.6e-07
1521000      2.07e+00    6.09e-01      8.22e-03    6.30e-04      2.96e-01    1.80e-01    1.6e-07
1522000      4.15e+00    1.11e+00      1.81e-02    2.45e-03      2.93e-01    2.41e-01    1.6e-07
1523000      3.18e+00    2.76e+00      1.36e-02    1.16e-02      2.93e-01    2.98e-01    1.6e-07
1524000      1.88e+00    1.10e+00      7.32e-03    2.57e-03      2.91e-01    2.93e-01    1.6e-07
1525000      5.98e+00    1.13e+00      1.81e-02    2.94e-03      1.96e-01    2.87e-01    1.6e-07
1526000      1.09e+00    1.35e+00      2.92e-03    3.58e-03      1.64e-01    2.06e-01    1.6e-07
1527000      1.14e+00    3.70e+00      3.06e-03    1.10e-02      1.70e-01    2.33e-01    1.6e-07
1528000      1.29e+00    3.93e-01      3.09e-03    7.82e-04      3.42e-01    9.35e-02    1.6e-07
1529000      1.98e+00    1.22e+00      7.99e-03    3.18e-03      2.71e-01    3.12e-01    1.6e-07
1530000      3.54e+00    4.08e-01      1.07e-02    3.67e-04      1.31e-01    1.22e-01    1.6e-07
1531000      2.22e+00    5.78e-01      9.26e-03    1.35e-03      2.49e-01    1.16e-01    1.6e-07
1532000      3.25e+00    1.05e+00      1.39e-02    2.35e-03      3.04e-01    2.86e-01    1.6e-07
1533000      3.56e+00    2.99e+00      1.53e-02    1.26e-02      3.06e-01    3.17e-01    1.6e-07
1534000      1.81e+00    9.85e-01      7.21e-03    2.76e-03      2.59e-01    1.20e-01    1.6e-07
1535000      3.23e+00    1.66e+00      9.76e-03    5.89e-03      1.20e-01    3.16e-01    1.6e-07
1536000      1.84e+00    3.10e+00      5.39e-03    1.31e-02      1.60e-01    3.08e-01    1.6e-07
1537000      2.45e+00    1.06e+00      1.03e-02    2.28e-03      2.49e-01    2.92e-01    1.6e-07
1538000      2.36e+00    4.07e+00      7.08e-03    1.78e-02      1.13e-01    2.73e-01    1.6e-07
1539000      1.62e+00    9.45e-01      6.07e-03    9.23e-04      2.76e-01    2.90e-01    1.6e-07
1540000      2.18e+00    9.60e-01      6.35e-03    2.64e-03      1.92e-01    1.30e-01    1.4e-07
1541000      1.32e+00    9.54e-01      3.89e-03    1.68e-03      3.11e-01    2.75e-01    1.4e-07
1542000      1.02e+00    9.12e-01      2.22e-03    7.16e-04      2.81e-01    2.82e-01    1.4e-07
1543000      1.18e+00    1.04e+00      3.61e-03    2.23e-03      2.71e-01    2.29e-01    1.4e-07
1544000      2.30e+00    1.07e+00      9.40e-03    2.13e-03      2.90e-01    3.03e-01    1.4e-07
1545000      1.04e+00    1.18e+00      2.01e-03    3.69e-03      2.93e-01    2.66e-01    1.4e-07
1546000      1.51e+00    8.99e-01      4.47e-03    1.05e-03      1.10e-01    2.73e-01    1.4e-07
1547000      1.92e+00    2.85e+00      5.73e-03    1.20e-02      1.16e-01    2.94e-01    1.4e-07
1548000      1.04e+00    5.56e-01      1.65e-03    8.32e-04      3.06e-01    1.52e-01    1.4e-07
1549000      3.10e+00    1.02e+00      9.36e-03    2.81e-03      1.17e-01    1.32e-01    1.4e-07
1550000      1.03e+00    7.26e-01      1.93e-03    1.83e-03      2.93e-01    1.27e-01    1.4e-07
1551000      2.69e+00    2.40e+00      8.10e-03    7.15e-03      1.27e-01    1.63e-01    1.4e-07
1552000      2.76e+00    1.30e+00      8.32e-03    3.50e-03      1.15e-01    1.93e-01    1.4e-07
1553000      2.46e+00    3.09e+00      7.40e-03    1.32e-02      1.15e-01    2.89e-01    1.4e-07
1554000      2.07e+00    2.59e+00      8.07e-03    1.10e-02      3.20e-01    2.67e-01    1.4e-07
1555000      9.29e-01    4.16e-01      2.70e-04    2.89e-04      2.91e-01    1.27e-01    1.4e-07
1556000      3.77e+00    3.94e-01      1.62e-02    3.85e-04      3.28e-01    1.17e-01    1.4e-07
1557000      1.22e+00    9.91e-01      3.10e-03    6.45e-04      2.12e-01    3.08e-01    1.4e-07
1558000      1.55e+00    2.19e+00      4.47e-03    6.25e-03      1.57e-01    2.35e-01    1.4e-07
1559000      3.15e+00    1.32e+00      9.53e-03    4.50e-03      1.08e-01    2.66e-01    1.4e-07
1560000      1.17e+00    1.69e+00      3.40e-03    6.33e-03      2.81e-01    2.88e-01    1.3e-07
1561000      3.16e+00    1.07e+00      9.47e-03    2.66e-03      1.79e-01    1.95e-01    1.3e-07
1562000      2.06e+00    3.44e+00      6.17e-03    1.02e-02      1.15e-01    2.49e-01    1.3e-07
1563000      2.47e+00    6.31e-01      7.51e-03    1.58e-03      1.47e-14    1.13e-01    1.3e-07
1564000      9.54e-01    2.23e+00      1.16e-03    8.84e-03      2.88e-01    3.22e-01    1.3e-07
1565000      2.99e+00    1.49e+00      1.27e-02    5.26e-03      2.90e-01    2.90e-01    1.3e-07
1566000      1.23e+00    1.79e+00      3.95e-03    6.93e-03      2.70e-01    2.79e-01    1.3e-07
1567000      3.27e+00    3.96e+00      1.39e-02    1.73e-02      3.28e-01    2.58e-01    1.3e-07
1568000      3.31e+00    6.99e-01      9.88e-03    2.04e-04      1.98e-01    2.19e-01    1.3e-07
1569000      3.08e+00    2.37e+00      1.31e-02    9.57e-03      2.94e-01    3.17e-01    1.3e-07
1570000      1.71e+00    2.43e+00      6.55e-03    9.93e-03      2.77e-01    3.11e-01    1.3e-07
1571000      1.39e+00    8.57e-01      4.80e-03    1.76e-03      2.75e-01    1.99e-01    1.3e-07
1572000      1.04e+00    2.96e+00      1.22e-03    1.27e-02      3.15e-01    2.69e-01    1.3e-07
1573000      1.17e+00    1.05e+00      2.88e-03    2.55e-03      3.08e-01    2.77e-01    1.3e-07
1574000      1.58e+00    1.46e+00      5.76e-03    4.91e-03      2.85e-01    3.04e-01    1.3e-07
1575000      2.25e+00    3.35e+00      9.18e-03    1.45e-02      2.91e-01    2.67e-01    1.3e-07
1576000      2.67e+00    1.61e+00      7.83e-03    5.99e-03      2.29e-01    2.82e-01    1.3e-07
1577000      1.16e+00    3.26e+00      2.98e-03    1.41e-02      1.93e-01    2.62e-01    1.3e-07
1578000      9.88e-01    2.04e+00      6.29e-04    7.94e-03      3.07e-01    3.14e-01    1.3e-07
1579000      1.30e+00    1.81e+00      3.82e-03    6.98e-03      3.09e-01    2.90e-01    1.3e-07
1580000      1.45e+00    1.69e+00      5.26e-03    6.18e-03      2.66e-01    3.05e-01    1.1e-07
1581000      1.64e+00    5.17e-01      6.04e-03    3.21e-04      2.93e-01    1.59e-01    1.1e-07
1582000      4.08e+00    2.05e+00      1.23e-02    8.24e-03      1.32e-01    2.83e-01    1.1e-07
1583000      9.36e-01    1.87e+00      4.20e-04    7.19e-03      2.93e-01    3.04e-01    1.1e-07
1584000      5.03e+00    4.61e-01      1.52e-02    9.60e-04      2.10e-01    1.06e-01    1.1e-07
1585000      8.82e-01    8.78e-01      1.42e-03    2.32e-04      2.59e-01    2.76e-01    1.1e-07
1586000      9.83e-01    2.98e+00      1.30e-03    8.73e-03      2.96e-01    2.50e-01    1.1e-07
1587000      1.22e+00    4.28e+00      2.76e-03    1.87e-02      2.57e-01    2.80e-01    1.1e-07
1588000      2.52e+00    1.33e+00      1.07e-02    3.96e-03      2.49e-01    3.11e-01    1.1e-07
1589000      1.11e+00    8.92e-01      2.71e-03    2.54e-03      2.07e-01    9.87e-02    1.1e-07
1590000      2.64e+00    5.57e-01      7.95e-03    7.06e-04      1.15e-01    1.59e-01    1.1e-07
1591000      3.95e+00    2.63e+00      1.19e-02    1.10e-02      1.99e-01    2.86e-01    1.1e-07
1592000      3.60e+00    9.58e-01      1.07e-02    1.94e-04      2.47e-01    3.01e-01    1.1e-07
1593000      2.36e+00    1.15e+00      9.57e-03    3.20e-03      3.14e-01    2.81e-01    1.1e-07
1594000      1.02e+00    7.29e-01      1.24e-03    1.75e-03      3.08e-01    1.40e-01    1.1e-07
1595000      2.99e+00    5.89e-01      9.03e-03    3.92e-04      1.24e-01    1.81e-01    1.1e-07
1596000      9.97e-01    1.27e+00      4.69e-04    3.55e-03      3.12e-01    3.10e-01    1.1e-07
1597000      2.42e+00    1.05e+00      1.02e-02    2.93e-03      2.50e-01    1.28e-01    1.1e-07
1598000      1.03e+00    1.75e+00      8.77e-04    6.78e-03      3.17e-01    2.73e-01    1.1e-07
1599000      1.07e+00    1.21e+00      2.00e-03    3.05e-03      3.04e-01    2.10e-01    1.1e-07
1600000      1.62e+00    6.88e-01      6.17e-03    1.60e-03      2.67e-01    1.39e-01    1.0e-07
1601000      2.26e+00    6.42e-01      9.31e-03    9.38e-04      2.74e-01    1.77e-01    1.0e-07
1602000      1.03e+00    1.32e+00      1.46e-03    4.59e-03      3.08e-01    2.59e-01    1.0e-07
1603000      2.02e+00    1.25e+00      8.11e-03    3.80e-03      2.76e-01    2.90e-01    1.0e-07
1604000      1.49e+00    3.81e-01      4.81e-03    2.36e-04      3.26e-01    1.17e-01    1.0e-07
1605000      5.07e+00    1.49e+00      2.24e-02    5.11e-03      2.54e-01    3.02e-01    1.0e-07
1606000      9.35e-01    9.29e-01      6.43e-05    1.40e-03      2.94e-01    2.75e-01    1.0e-07
1607000      1.98e+00    9.45e-01      5.49e-03    4.59e-04      2.56e-01    2.95e-01    1.0e-07
1608000      2.20e+00    9.08e-01      6.31e-03    2.48e-03      2.36e-01    1.27e-01    1.0e-07
1609000      2.90e+00    7.64e-01      8.74e-03    1.48e-03      1.30e-01    1.86e-01    1.0e-07
1610000      4.04e+00    9.97e-01      1.22e-02    2.20e-03      1.37e-01    2.73e-01    1.0e-07
1611000      2.68e+00    4.30e-01      8.05e-03    1.05e-04      1.29e-01    1.35e-01    1.0e-07
1612000      1.49e+00    1.02e+00      4.32e-03    2.36e-03      1.40e-01    2.77e-01    1.0e-07
1613000      1.10e+00    5.78e-01      2.27e-03    9.84e-04      3.08e-01    1.51e-01    1.0e-07
1614000      1.21e+00    2.04e+00      3.70e-03    8.26e-03      2.78e-01    2.71e-01    1.0e-07
1615000      3.00e+00    2.07e+00      1.29e-02    8.20e-03      2.58e-01    3.00e-01    1.0e-07
1616000      3.70e+00    1.34e+00      1.59e-02    4.40e-03      3.18e-01    2.86e-01    1.0e-07
1617000      1.37e+00    1.02e+00      4.45e-03    2.48e-04      2.96e-01    3.20e-01    1.0e-07
1618000      1.98e+00    3.36e+00      7.95e-03    1.44e-02      2.72e-01    2.88e-01    1.0e-07
1619000      3.32e+00    6.23e-01      1.41e-02    1.48e-03      3.27e-01    1.22e-01    1.0e-07
1620000      3.06e+00    1.05e+00      9.24e-03    1.12e-03      1.05e-01    3.21e-01    8.9e-08
1621000      1.08e+00    5.11e-01      2.96e-03    9.73e-04      1.50e-01    1.26e-01    8.9e-08
1622000      2.04e+00    2.76e+00      6.12e-03    1.16e-02      1.12e-01    2.90e-01    8.9e-08
1623000      1.93e+00    1.06e+00      5.56e-03    1.13e-03      1.98e-01    3.25e-01    8.9e-08
1624000      2.12e+00    2.42e+00      8.54e-03    9.89e-03      2.90e-01    3.11e-01    8.9e-08
1625000      2.80e+00    1.12e+00      8.41e-03    2.93e-03      1.29e-01    2.88e-01    8.9e-08
1626000      3.24e+00    9.08e-01      9.80e-03    6.97e-04      1.20e-01    2.82e-01    8.9e-08
1627000      2.12e+00    9.90e-01      8.54e-03    1.66e-03      2.91e-01    2.89e-01    8.9e-08
1628000      3.12e+00    3.69e-01      9.37e-03    2.28e-04      1.68e-01    1.14e-01    8.9e-08
1629000      1.95e+00    2.16e+00      7.90e-03    6.39e-03      2.60e-01    1.54e-01    8.9e-08
1630000      1.26e+00    9.89e-01      3.85e-03    2.01e-03      2.89e-01    2.77e-01    8.9e-08
1631000      1.48e+00    2.15e+00      5.21e-03    6.15e-03      2.85e-01    2.35e-01    8.9e-08
1632000      3.01e+00    1.52e+00      1.29e-02    5.67e-03      2.66e-01    2.65e-01    8.9e-08
1633000      2.04e+00    1.15e+00      8.03e-03    3.38e-03      3.03e-01    2.72e-01    8.9e-08
1634000      3.01e+00    2.29e+00      1.28e-02    9.31e-03      2.87e-01    3.03e-01    8.9e-08
1635000      3.87e+00    1.81e+00      1.66e-02    5.40e-03      3.36e-01    1.21e-01    8.9e-08
1636000      2.82e+00    9.91e-01      8.46e-03    6.61e-04      1.42e-01    3.09e-01    8.9e-08
1637000      1.27e+00    9.13e-01      3.90e-03    8.39e-04      2.91e-01    2.81e-01    8.9e-08
1638000      2.99e+00    6.90e-01      9.02e-03    1.76e-03      1.36e-01    1.18e-01    8.9e-08
1639000      1.85e+00    4.74e-01      7.00e-03    1.24e-04      3.13e-01    1.49e-01    8.9e-08
1640000      9.69e-01    1.38e+00      1.20e-03    4.68e-03      2.93e-01    2.82e-01    7.9e-08
1641000      3.74e+00    4.91e-01      1.63e-02    8.73e-04      2.73e-01    1.25e-01    7.9e-08
1642000      2.08e+00    1.19e+00      6.24e-03    3.28e-03      1.15e-01    2.96e-01    7.9e-08
1643000      9.32e-01    6.41e-01      1.11e-03    1.55e-03      2.83e-01    1.22e-01    7.9e-08
1644000      1.70e+00    5.17e-01      4.93e-03    6.68e-04      1.61e-01    1.47e-01    7.9e-08
1645000      1.34e+00    9.87e-01      4.56e-03    2.65e-03      2.75e-01    1.47e-01    7.9e-08
1646000      8.67e-01    8.77e-01      1.17e-03    2.33e-05      2.61e-01    2.76e-01    7.9e-08
1647000      1.45e+00    1.62e+00      5.24e-03    4.68e-03      2.70e-01    1.57e-01    7.9e-08
1648000      1.24e+00    8.14e-01      3.63e-03    1.35e-03      2.97e-01    2.15e-01    7.9e-08
1649000      2.23e+00    9.34e-01      9.34e-03    1.81e-03      2.49e-01    2.27e-01    7.9e-08
1650000      2.52e+00    2.21e+00      7.47e-03    9.04e-03      1.72e-01    2.85e-01    7.9e-08
1651000      4.49e+00    2.99e+00      1.95e-02    8.79e-03      3.36e-01    2.44e-01    7.9e-08
1652000      3.12e+00    1.26e+00      1.35e-02    3.85e-03      2.48e-01    2.90e-01    7.9e-08
1653000      1.56e+00    9.99e-01      5.48e-03    1.00e-03      3.05e-01    3.07e-01    7.9e-08
1654000      1.67e+00    1.85e+00      6.06e-03    6.98e-03      3.06e-01    3.14e-01    7.9e-08
1655000      2.73e+00    1.37e+00      8.24e-03    3.09e-03      1.19e-01    2.87e-01    7.9e-08
1656000      1.92e+00    2.02e+00      7.64e-03    7.88e-03      2.79e-01    3.12e-01    7.9e-08
1657000      1.43e+00    9.31e-01      5.10e-03    9.58e-04      2.73e-01    2.85e-01    7.9e-08
1658000      1.50e+00    2.13e+00      4.96e-03    6.13e-03      3.16e-01    2.23e-01    7.9e-08
1659000      2.58e+00    6.23e-01      1.08e-02    1.55e-03      2.89e-01    1.13e-01    7.9e-08
1660000      5.78e+00    1.29e+00      1.75e-02    4.40e-03      2.33e-01    2.65e-01    7.1e-08
1661000      3.19e+00    1.60e+00      9.65e-03    4.64e-03      1.05e-01    1.57e-01    7.1e-08
1662000      1.15e+00    2.94e+00      2.83e-03    1.26e-02      2.16e-01    2.59e-01    7.1e-08
1663000      7.65e-01    9.43e-01      1.82e-03    2.45e-03      1.51e-01    1.55e-01    7.1e-08
1664000      1.77e+00    2.39e+00      6.60e-03    9.84e-03      3.07e-01    2.97e-01    7.1e-08
1665000      2.05e+00    2.33e+00      8.13e-03    9.66e-03      2.97e-01    2.74e-01    7.1e-08
1666000      1.93e+00    2.73e+00      5.43e-03    1.15e-02      2.29e-01    3.00e-01    7.1e-08
1667000      9.16e-01    1.03e+00      1.34e-03    1.36e-03      2.73e-01    3.09e-01    7.1e-08
1668000      3.60e+00    4.87e-01      1.56e-02    1.19e-03      2.84e-01    9.22e-02    7.1e-08
1669000      1.86e+00    1.23e+00      7.01e-03    4.06e-03      3.17e-01    2.62e-01    7.1e-08
1670000      1.03e+00    5.25e-01      2.50e-03    4.56e-05      2.71e-01    1.65e-01    7.1e-08
1671000      3.03e+00    1.66e+00      9.16e-03    6.15e-03      1.19e-01    2.96e-01    7.1e-08
1672000      3.16e+00    3.89e+00      9.55e-03    1.16e-02      1.10e-01    2.56e-01    7.1e-08
1673000      4.77e+00    8.92e-01      1.44e-02    8.42e-04      1.96e-01    2.75e-01    7.1e-08
1674000      7.02e+00    5.16e-01      3.11e-02    7.63e-04      3.02e-01    1.42e-01    7.1e-08
1675000      2.54e+00    1.81e+00      7.66e-03    6.90e-03      1.16e-01    2.98e-01    7.1e-08
1676000      1.95e+00    4.55e+00      7.81e-03    1.98e-02      2.74e-01    3.22e-01    7.1e-08
1677000      1.17e+00    1.02e+00      3.33e-03    5.60e-04      2.84e-01    3.19e-01    7.1e-08
1678000      2.13e+00    2.29e+00      8.68e-03    9.44e-03      2.77e-01    2.79e-01    7.1e-08
1679000      9.49e-01    1.07e+00      1.71e-04    2.79e-03      2.99e-01    2.72e-01    7.1e-08
1680000      3.72e+00    1.72e+00      1.60e-02    6.35e-03      3.18e-01    3.05e-01    6.3e-08
1681000      1.78e+00    1.75e+00      6.64e-03    6.77e-03      3.08e-01    2.76e-01    6.3e-08
1682000      1.40e+00    5.19e-01      5.17e-03    6.30e-04      2.52e-01    1.50e-01    6.3e-08
1683000      2.49e+00    1.27e+00      7.33e-03    3.72e-03      2.00e-01    3.03e-01    6.3e-08
1684000      1.16e+00    6.59e-01      2.92e-03    1.41e-03      3.02e-01    1.48e-01    6.3e-08
1685000      1.81e+00    8.68e-01      5.21e-03    2.31e-03      1.84e-01    1.33e-01    6.3e-08
1686000      2.38e+00    6.86e-01      7.02e-03    1.48e-03      1.85e-01    1.52e-01    6.3e-08
1687000      4.60e+00    1.33e+00      2.01e-02    3.69e-03      3.12e-01    3.29e-01    6.3e-08
1688000      2.28e+00    2.69e+00      9.59e-03    1.14e-02      2.47e-01    2.74e-01    6.3e-08
1689000      1.08e+00    1.27e+00      2.22e-03    3.45e-03      3.03e-01    3.18e-01    6.3e-08
1690000      2.08e+00    3.35e-01      6.00e-03    1.11e-04      2.08e-01    1.05e-01    6.3e-08
1691000      1.69e+00    7.30e-01      6.50e-03    1.89e-03      2.73e-01    1.20e-01    6.3e-08
1692000      2.74e+00    9.80e-01      8.26e-03    2.62e-03      1.20e-01    1.47e-01    6.3e-08
1693000      9.97e-01    8.86e-01      1.74e-03    2.43e-03      2.89e-01    1.21e-01    6.3e-08
1694000      4.12e+00    1.43e+00      1.79e-02    4.65e-03      3.24e-01    3.09e-01    6.3e-08
1695000      4.41e+00    1.57e+00      1.91e-02    4.53e-03      3.32e-01    1.57e-01    6.3e-08
1696000      2.54e+00    1.35e+00      7.62e-03    3.06e-03      1.35e-01    2.83e-01    6.3e-08
1697000      3.08e+00    1.21e+00      9.31e-03    3.01e-03      1.07e-01    3.19e-01    6.3e-08
1698000      1.26e+00    2.96e+00      3.81e-03    1.26e-02      2.93e-01    2.84e-01    6.3e-08
1699000      3.22e+00    9.51e-01      9.61e-03    2.47e-05      2.05e-01    3.00e-01    6.3e-08
1700000      1.93e+00    2.59e+00      7.69e-03    1.08e-02      2.73e-01    2.95e-01    5.6e-08
1701000      2.38e+00    8.94e-01      7.01e-03    1.47e-03      1.89e-01    2.62e-01    5.6e-08
1702000      1.89e+00    1.42e+00      7.34e-03    5.11e-03      2.98e-01    2.63e-01    5.6e-08
1703000      2.72e+00    2.95e-01      8.19e-03    6.43e-06      1.29e-01    9.29e-02    5.6e-08
1704000      1.08e+00    9.85e-01      2.04e-03    1.12e-03      3.09e-01    3.00e-01    5.6e-08
1705000      1.64e+00    4.52e+00      6.23e-03    1.98e-02      2.72e-01    2.88e-01    5.6e-08
1706000      2.49e+00    1.68e+00      7.50e-03    5.31e-03      1.18e-01    3.73e-01    5.6e-08
1707000      1.87e+00    8.47e-01      5.58e-03    1.57e-03      1.12e-01    2.12e-01    5.6e-08
1708000      5.90e+00    1.68e+00      2.60e-02    4.87e-03      3.20e-01    1.66e-01    5.6e-08
1709000      2.97e+00    4.09e+00      8.99e-03    1.79e-02      1.12e-01    2.58e-01    5.6e-08
1710000      2.46e+00    1.75e+00      1.01e-02    4.76e-03      3.12e-01    2.48e-01    5.6e-08
1711000      4.82e+00    2.35e+00      2.12e-02    9.73e-03      2.89e-01    2.82e-01    5.6e-08
1712000      1.00e+00    8.74e-01      1.15e-03    2.01e-03      3.06e-01    1.81e-01    5.6e-08
1713000      2.55e+00    7.45e-01      7.67e-03    1.94e-03      1.14e-01    1.21e-01    5.6e-08
1714000      2.50e+00    2.24e+00      7.52e-03    9.07e-03      1.13e-01    3.00e-01    5.6e-08
1715000      1.33e+00    1.79e+00      3.99e-03    7.15e-03      3.12e-01    2.52e-01    5.6e-08
1716000      9.74e-01    1.75e+00      2.33e-04    6.67e-03      3.07e-01    2.91e-01    5.6e-08
1717000      2.73e+00    1.06e+00      8.23e-03    2.34e-03      1.16e-01    2.91e-01    5.6e-08
1718000      3.58e+00    1.06e+00      1.54e-02    2.36e-03      3.10e-01    2.89e-01    5.6e-08
1719000      8.88e-01    1.18e+00      1.67e-03    2.76e-03      2.20e-01    3.18e-01    5.6e-08
1720000      1.28e+00    9.93e-01      3.82e-03    1.89e-03      3.01e-01    2.84e-01    5.0e-08
1721000      3.02e+00    9.58e-01      9.00e-03    1.78e-03      2.02e-01    2.75e-01    5.0e-08
1722000      1.47e+00    3.16e+00      5.04e-03    1.35e-02      2.95e-01    2.91e-01    5.0e-08
1723000      2.80e+00    3.82e-01      8.21e-03    6.01e-04      2.34e-01    1.03e-01    5.0e-08
1724000      3.29e+00    1.61e+00      9.73e-03    4.49e-03      2.44e-01    2.01e-01    5.0e-08
1725000      2.94e+00    2.41e+00      1.27e-02    9.87e-03      2.41e-01    3.09e-01    5.0e-08
1726000      3.33e+00    3.37e-01      1.01e-02    3.68e-04      1.31e-01    9.91e-02    5.0e-08
1727000      2.37e+00    1.06e+00      9.93e-03    2.08e-03      2.61e-01    3.02e-01    5.0e-08
1728000      1.01e+00    2.23e+00      1.46e-03    8.85e-03      3.01e-01    3.22e-01    5.0e-08
1729000      1.75e+00    1.01e+00      6.87e-03    1.66e-04      2.67e-01    3.20e-01    5.0e-08
1730000      1.00e+00    1.89e+00      4.96e-04    7.67e-03      3.14e-01    2.51e-01    5.0e-08
1731000      2.19e+00    2.95e-01      8.96e-03    1.88e-05      2.82e-01    9.29e-02    5.0e-08
1732000      1.76e+00    3.60e-01      6.55e-03    2.06e-04      3.05e-01    1.11e-01    5.0e-08
1733000      1.87e+00    3.91e-01      7.38e-03    1.48e-04      2.77e-01    1.22e-01    5.0e-08
1734000      2.04e+00    2.93e+00      8.25e-03    1.25e-02      2.77e-01    2.82e-01    5.0e-08
1735000      1.30e+00    1.47e+00      4.05e-03    5.30e-03      2.94e-01    2.73e-01    5.0e-08
1736000      2.19e+00    3.57e+00      6.53e-03    1.54e-02      1.43e-01    2.80e-01    5.0e-08
1737000      3.73e+00    1.36e+00      1.63e-02    3.80e-03      2.58e-01    1.73e-01    5.0e-08
1738000      1.25e+00    1.07e+00      4.02e-03    3.01e-03      2.73e-01    2.64e-01    5.0e-08
1739000      1.34e+00    1.65e+00      4.80e-03    6.10e-03      2.53e-01    2.91e-01    5.0e-08
1740000      3.53e+00    2.48e+00      1.06e-02    1.03e-02      1.93e-01    2.87e-01    4.5e-08
1741000      1.63e+00    4.19e+00      4.58e-03    1.83e-02      1.96e-01    3.03e-01    4.5e-08
1742000      1.19e+00    9.90e-01      2.92e-03    2.47e-03      3.12e-01    2.59e-01    4.5e-08
1743000      2.89e+00    1.08e+00      8.48e-03    2.98e-03      2.37e-01    1.44e-01    4.5e-08
1744000      1.18e+00    5.01e+00      2.60e-03    2.20e-02      3.25e-01    3.13e-01    4.5e-08
1745000      2.31e+00    2.28e+00      9.38e-03    9.22e-03      3.07e-01    3.03e-01    4.5e-08
1746000      2.08e+00    9.63e-01      6.24e-03    1.81e-03      1.17e-01    2.76e-01    4.5e-08
1747000      3.40e+00    2.34e+00      1.01e-02    9.68e-03      2.37e-01    2.82e-01    4.5e-08
1748000      2.71e+00    2.00e+00      8.15e-03    8.27e-03      1.20e-01    2.43e-01    4.5e-08
1749000      2.71e+00    5.86e-01      8.12e-03    1.08e-03      1.45e-01    1.47e-01    4.5e-08
1750000      2.60e+00    1.05e+00      1.08e-02    2.85e-03      3.07e-01    2.65e-01    4.5e-08
1751000      4.48e+00    2.06e+00      1.35e-02    8.05e-03      2.13e-01    3.14e-01    4.5e-08
1752000      1.28e+00    9.80e-01      4.08e-03    2.62e-03      2.82e-01    1.47e-01    4.5e-08
