#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1941000      1.63e+00    2.50e+00      4.22e-03    3.91e-03      1.09e-01    2.79e-01    6.1e-05
1942000      5.66e+00    2.91e+00      2.35e-02    6.73e-03      2.93e-01    2.35e-01    6.1e-05
1943000      2.31e+00    2.23e+00      5.33e-03    7.87e-04      1.87e-01    2.65e-01    6.1e-05
1944000      1.46e+00    2.86e+00      3.24e-03    6.59e-03      1.23e-01    2.31e-01    6.1e-05
1945000      3.13e+00    1.84e+00      1.06e-02    5.97e-05      2.54e-01    2.19e-01    6.1e-05
1946000      2.28e+00    1.28e+00      2.36e-03    2.19e-05      2.64e-01    1.52e-01    6.1e-05
1947000      2.80e+00    2.49e+00      7.29e-03    3.74e-03      1.86e-01    2.80e-01    6.1e-05
1948000      1.37e+00    1.23e+00      2.54e-03    1.35e-04      1.32e-01    1.46e-01    6.1e-05
1949000      2.41e+00    1.11e+00      2.07e-03    2.11e-03      2.81e-01    1.06e-01    6.1e-05
1950000      2.61e+00    2.84e+00      6.49e-03    6.27e-03      1.88e-01    2.97e-01    6.1e-05
1951000      3.70e+00    2.91e+00      1.40e-02    7.33e-03      2.54e-01    2.90e-01    6.1e-05
1952000      3.14e+00    2.67e+00      9.60e-03    5.86e-03      2.80e-01    2.27e-01    6.1e-05
1953000      4.14e+00    3.72e+00      1.56e-02    1.40e-02      2.85e-01    2.58e-01    6.1e-05
1954000      2.95e+00    2.86e+00      9.03e-03    6.97e-03      2.62e-01    2.88e-01    6.1e-05
1955000      2.86e+00    3.01e+00      8.17e-03    7.93e-03      1.41e-01    2.94e-01    6.1e-05
1956000      1.02e+00    2.21e+00      7.43e-04    2.13e-03      1.18e-01    2.57e-01    6.1e-05
1957000      2.04e+00    2.50e+00      5.70e-03    5.20e-03      1.11e-01    2.65e-01    6.1e-05
1958000      2.91e+00    4.19e+00      7.62e-03    1.60e-02      2.85e-01    2.81e-01    6.1e-05
1959000      5.73e+00    2.62e+00      2.44e-02    6.20e-03      2.63e-01    2.67e-01    6.1e-05
1960000      3.28e+00    2.34e+00      1.02e-02    4.36e-03      2.92e-01    2.57e-01    6.0e-05
1961000      2.93e+00    2.04e+00      5.45e-03    1.20e-03      3.24e-01    2.43e-01    6.0e-05
1962000      2.51e+00    3.82e+00      5.17e-03    1.49e-02      2.28e-01    2.46e-01    6.0e-05
1963000      1.64e+00    2.71e+00      1.34e-03    6.64e-03      1.91e-01    2.76e-01    6.0e-05
1964000      2.20e+00    1.68e+00      4.94e-03    3.23e-03      1.85e-01    1.60e-01    6.0e-05
1965000      2.59e+00    2.49e+00      4.45e-03    4.29e-03      2.89e-01    2.78e-01    6.0e-05
1966000      3.03e+00    2.62e+00      9.44e-03    6.63e-03      2.69e-01    2.64e-01    6.0e-05
1967000      2.61e+00    2.75e+00      6.71e-03    9.13e-03      1.81e-01    2.30e-01    6.0e-05
1968000      2.27e+00    3.12e+00      8.01e-04    8.46e-03      2.72e-01    3.04e-01    6.0e-05
1969000      2.38e+00    2.58e+00      5.59e-03    4.29e-03      2.47e-01    2.90e-01    6.0e-05
1970000      2.67e+00    2.40e+00      4.87e-03    6.02e-03      2.95e-01    2.43e-01    6.0e-05
1971000      3.76e+00    3.69e+00      1.37e-02    1.37e-02      2.78e-01    2.63e-01    6.0e-05
1972000      2.38e+00    2.89e+00      5.25e-04    9.72e-03      2.87e-01    2.38e-01    6.0e-05
1973000      2.26e+00    2.73e+00      1.45e-03    7.96e-03      2.69e-01    2.55e-01    6.0e-05
1974000      5.04e+00    2.91e+00      2.03e-02    9.64e-03      2.95e-01    2.44e-01    6.0e-05
1975000      1.11e+00    2.96e+00      1.08e-03    9.38e-03      1.28e-01    2.59e-01    6.0e-05
1976000      3.77e+00    2.80e+00      1.33e-02    6.56e-03      2.90e-01    2.91e-01    6.0e-05
1977000      1.40e+00    1.53e+00      1.20e-03    2.00e-03      1.62e-01    1.67e-01    6.0e-05
1978000      2.21e+00    3.16e+00      3.52e-04    1.12e-02      2.66e-01    2.42e-01    6.0e-05
1979000      2.97e+00    4.97e+00      9.82e-03    2.04e-02      2.50e-01    2.71e-01    6.0e-05
1980000      2.11e+00    2.34e+00      2.21e-03    3.71e-03      2.50e-01    2.68e-01    5.8e-05
1981000      2.50e+00    1.31e+00      6.18e-03    2.25e-03      2.57e-01    1.34e-01    5.8e-05
1982000      1.52e+00    3.04e+00      3.79e-03    7.79e-03      1.12e-01    2.14e-01    5.8e-05
1983000      1.82e+00    8.85e-01      4.69e-03    9.59e-04      1.27e-01    1.01e-01    5.8e-05
1984000      2.77e+00    2.32e+00      8.50e-03    3.67e-03      2.51e-01    2.65e-01    5.8e-05
1985000      2.06e+00    3.04e+00      4.39e-03    8.87e-03      1.84e-01    2.87e-01    5.8e-05
1986000      2.98e+00    2.63e+00      8.85e-03    5.70e-03      2.77e-01    2.83e-01    5.8e-05
1987000      9.21e-01    2.89e+00      8.10e-05    6.93e-03      1.12e-01    3.01e-01    5.8e-05
1988000      3.62e+00    2.10e+00      1.23e-02    4.07e-04      2.99e-01    2.56e-01    5.8e-05
1989000      1.12e+00    1.15e+00      1.76e-03    5.24e-04      1.18e-01    1.39e-01    5.8e-05
1990000      8.66e-01    3.73e+00      4.26e-04    1.40e-02      1.04e-01    2.63e-01    5.8e-05
1991000      3.25e+00    2.52e+00      9.67e-03    8.02e-03      1.24e-01    2.21e-01    5.8e-05
1992000      1.34e+00    1.18e+00      2.21e-03    2.57e-03      1.39e-01    1.04e-01    5.8e-05
1993000      4.45e+00    2.23e+00      1.77e-02    1.20e-03      2.75e-01    2.70e-01    5.8e-05
1994000      4.73e+00    3.34e+00      1.92e-02    1.24e-02      2.70e-01    2.42e-01    5.8e-05
1995000      9.54e-01    1.57e+00      8.06e-04    3.84e-03      1.12e-01    1.19e-01    5.8e-05
1996000      2.41e+00    2.65e+00      2.24e-03    6.41e-03      2.88e-01    2.75e-01    5.8e-05
1997000      1.52e+00    2.26e+00      3.08e-03    1.03e-03      1.42e-01    2.75e-01    5.8e-05
1998000      5.15e+00    2.91e+00      2.18e-02    8.09e-03      2.47e-01    2.83e-01    5.8e-05
1999000      2.07e+00    2.47e+00      8.98e-05    6.42e-03      2.52e-01    2.48e-01    5.8e-05
2000000      5.60e+00    1.15e+00      2.37e-02    2.13e-03      2.73e-01    1.14e-01    5.6e-05
2001000      4.31e+00    2.26e+00      1.72e-02    2.78e-03      2.64e-01    2.69e-01    5.6e-05
2002000      2.81e+00    2.06e+00      5.99e-03    4.09e-03      3.08e-01    1.97e-01    5.6e-05
2003000      3.67e+00    3.43e+00      1.39e-02    1.17e-02      2.58e-01    2.84e-01    5.6e-05
2004000      1.56e+00    3.25e+00      1.17e-03    1.09e-02      1.86e-01    2.76e-01    5.6e-05
2005000      2.45e+00    2.65e+00      6.98e-03    7.26e-03      1.24e-01    2.62e-01    5.6e-05
2006000      2.52e+00    4.30e+00      5.17e-03    1.64e-02      2.78e-01    2.98e-01    5.6e-05
2007000      2.92e+00    2.11e+00      1.01e-02    6.97e-04      2.38e-01    2.60e-01    5.6e-05
2008000      2.14e+00    2.79e+00      1.36e-03    7.68e-03      2.62e-01    1.64e-01    5.6e-05
2009000      1.26e+00    2.23e+00      2.22e-03    4.25e-03      1.28e-01    2.18e-01    5.6e-05
2010000      3.58e+00    3.63e+00      1.23e-02    1.30e-02      2.93e-01    2.82e-01    5.6e-05
2011000      2.34e+00    1.89e+00      1.56e-03    1.31e-03      2.86e-01    2.28e-01    5.6e-05
2012000      2.41e+00    2.23e+00      4.93e-03    1.43e-03      2.66e-01    2.73e-01    5.6e-05
2013000      2.69e+00    3.52e+00      7.22e-03    1.18e-02      2.70e-01    2.97e-01    5.6e-05
2014000      2.68e+00    2.60e+00      5.93e-03    7.31e-03      2.34e-01    2.54e-01    5.6e-05
2015000      3.25e+00    3.00e+00      1.05e-02    9.84e-03      2.87e-01    2.60e-01    5.6e-05
2016000      3.33e+00    2.23e+00      1.23e-02    3.42e-03      2.47e-01    2.59e-01    5.6e-05
2017000      2.71e+00    2.33e+00      6.14e-03    1.89e-03      2.91e-01    2.83e-01    5.6e-05
2018000      5.94e+00    2.15e+00      2.50e-02    4.85e-03      2.95e-01    1.83e-01    5.6e-05
2019000      9.20e-01    3.50e+00      3.70e-04    1.06e-02      1.13e-01    3.25e-01    5.6e-05
2020000      2.24e+00    1.78e+00      6.24e-03    2.60e-03      1.28e-01    1.97e-01    5.5e-05
2021000      2.06e+00    2.16e+00      4.29e-03    1.20e-03      1.93e-01    2.68e-01    5.5e-05
2022000      2.56e+00    3.52e+00      5.74e-03    1.33e-02      2.80e-01    2.50e-01    5.5e-05
2023000      3.08e+00    5.48e+00      9.60e-03    2.29e-02      2.82e-01    2.83e-01    5.5e-05
2024000      2.71e+00    1.17e+00      7.50e-03    2.01e-04      2.70e-01    1.46e-01    5.5e-05
2025000      1.11e+00    5.60e+00      1.31e-03    2.30e-02      1.28e-01    3.15e-01    5.5e-05
2026000      2.44e+00    3.17e+00      3.21e-03    1.07e-02      2.92e-01    2.69e-01    5.5e-05
2027000      2.38e+00    9.78e-01      2.03e-03    6.28e-04      2.93e-01    1.20e-01    5.5e-05
2028000      1.62e+00    2.45e+00      2.05e-03    3.35e-03      1.86e-01    2.92e-01    5.5e-05
2029000      2.15e+00    2.87e+00      5.30e-04    7.37e-03      2.68e-01    2.97e-01    5.5e-05
2030000      4.73e+00    2.49e+00      1.89e-02    4.74e-03      2.92e-01    2.83e-01    5.5e-05
2031000      1.42e+00    2.20e+00      3.17e-03    2.36e-03      1.24e-01    2.68e-01    5.5e-05
2032000      3.26e+00    1.82e+00      1.13e-02    6.17e-04      2.68e-01    2.26e-01    5.5e-05
2033000      1.24e+00    2.26e+00      2.22e-03    5.21e-04      1.26e-01    2.82e-01    5.5e-05
2034000      2.85e+00    2.31e+00      9.11e-03    6.08e-03      2.57e-01    1.56e-01    5.5e-05
2035000      2.83e+00    2.02e+00      8.08e-03    4.24e-03      2.77e-01    2.25e-01    5.5e-05
2036000      1.62e+00    2.11e+00      2.16e-03    1.05e-03      1.83e-01    2.61e-01    5.5e-05
2037000      4.41e+00    3.12e+00      1.75e-02    9.74e-03      2.77e-01    2.86e-01    5.5e-05
2038000      1.58e+00    3.11e+00      4.16e-03    9.11e-03      1.07e-01    2.99e-01    5.5e-05
2039000      1.30e+00    2.58e+00      2.92e-03    6.22e-03      1.14e-01    2.75e-01    5.5e-05
2040000      2.67e+00    3.34e+00      5.55e-03    8.85e-03      3.01e-01    2.25e-01    5.3e-05
2041000      1.26e+00    2.54e+00      2.86e-03    5.37e-03      1.09e-01    2.86e-01    5.3e-05
2042000      2.06e+00    9.54e-01      1.36e-03    1.43e-03      2.58e-01    1.06e-01    5.3e-05
2043000      2.27e+00    2.15e+00      1.24e-03    2.81e-03      2.84e-01    2.60e-01    5.3e-05
2044000      2.88e+00    2.66e+00      9.06e-03    7.49e-03      2.65e-01    2.65e-01    5.3e-05
2045000      3.53e+00    2.62e+00      1.21e-02    7.77e-03      2.96e-01    2.52e-01    5.3e-05
2046000      2.48e+00    2.22e+00      5.61e-03    3.70e-03      2.72e-01    2.37e-01    5.3e-05
2047000      4.61e+00    2.05e+00      1.84e-02    7.81e-04      2.88e-01    2.59e-01    5.3e-05
2048000      6.64e+00    1.07e+00      2.87e-02    4.45e-04      2.86e-01    1.34e-01    5.3e-05
2049000      2.02e+00    2.04e+00      5.15e-05    4.41e-03      2.56e-01    1.87e-01    5.3e-05
2050000      1.68e+00    3.76e+00      7.01e-05    1.47e-02      2.12e-01    2.50e-01    5.3e-05
2051000      2.61e+00    2.20e+00      7.52e-03    5.63e-03      2.56e-01    1.60e-01    5.3e-05
2052000      2.50e+00    2.84e+00      5.06e-03    7.03e-03      2.83e-01    2.19e-01    5.3e-05
2053000      1.65e+00    2.30e+00      1.75e-03    4.47e-03      1.97e-01    2.64e-01    5.3e-05
2054000      2.23e+00    2.86e+00      2.31e-04    7.84e-03      2.82e-01    2.90e-01    5.3e-05
2055000      2.41e+00    3.76e+00      4.77e-03    1.42e-02      2.75e-01    2.71e-01    5.3e-05
2056000      1.59e+00    2.59e+00      9.58e-04    3.64e-03      1.97e-01    3.12e-01    5.3e-05
2057000      2.61e+00    2.99e+00      4.93e-03    9.19e-03      3.00e-01    2.81e-01    5.3e-05
2058000      4.44e+00    2.27e+00      1.78e-02    3.26e-03      2.75e-01    2.72e-01    5.3e-05
2059000      8.96e-01    9.28e-01      5.58e-04    8.14e-04      1.11e-01    1.13e-01    5.3e-05
2060000      1.49e+00    1.98e+00      2.97e-03    8.92e-04      1.47e-01    2.52e-01    5.2e-05
2061000      2.32e+00    2.54e+00      6.79e-03    5.87e-03      1.04e-01    2.80e-01    5.2e-05
2062000      1.82e+00    2.38e+00      5.04e-03    5.39e-03      1.07e-01    2.65e-01    5.2e-05
2063000      3.41e+00    9.55e-01      1.20e-02    1.22e-03      2.82e-01    1.12e-01    5.2e-05
2064000      2.63e+00    2.23e+00      7.27e-03    9.34e-05      2.69e-01    2.85e-01    5.2e-05
2065000      2.69e+00    2.84e+00      6.44e-03    7.44e-03      2.94e-01    2.99e-01    5.2e-05
2066000      1.22e+00    2.45e+00      2.85e-03    4.76e-03      1.03e-01    2.84e-01    5.2e-05
2067000      2.60e+00    2.42e+00      5.57e-03    5.40e-03      2.94e-01    2.71e-01    5.2e-05
2068000      5.27e+00    3.46e+00      2.13e-02    1.28e-02      3.20e-01    2.63e-01    5.2e-05
2069000      2.49e+00    2.02e+00      3.60e-03    4.06e-03      3.02e-01    1.98e-01    5.2e-05
2070000      2.89e+00    2.20e+00      8.72e-03    4.49e-03      9.68e-02    2.52e-01    5.2e-05
2071000      1.19e+00    2.28e+00      5.72e-04    4.27e-03      1.50e-01    2.67e-01    5.2e-05
2072000      1.79e+00    2.22e+00      1.59e-03    3.37e-04      2.19e-01    2.84e-01    5.2e-05
2073000      2.33e+00    1.57e+00      3.25e-03    7.56e-04      2.84e-01    1.99e-01    5.2e-05
2074000      2.24e+00    2.10e+00      6.43e-03    2.11e-03      1.14e-01    2.63e-01    5.2e-05
2075000      2.29e+00    2.61e+00      3.12e-03    6.17e-03      2.80e-01    2.86e-01    5.2e-05
2076000      2.76e+00    2.38e+00      1.74e-03    5.41e-03      3.50e-01    2.65e-01    5.2e-05
2077000      3.86e+00    2.00e+00      1.49e-02    9.63e-04      2.68e-01    2.54e-01    5.2e-05
2078000      1.71e+00    3.49e+00      2.29e-03    1.22e-02      1.98e-01    2.88e-01    5.2e-05
2079000      2.12e+00    3.31e+00      2.93e-03    1.11e-02      2.59e-01    2.91e-01    5.2e-05
2080000      2.65e+00    1.87e+00      6.14e-03    1.35e-03      2.96e-01    2.36e-01    5.0e-05
2081000      2.45e+00    2.77e+00      5.98e-03    7.01e-03      2.68e-01    3.00e-01    5.0e-05
2082000      3.07e+00    1.10e+00      8.40e-03    8.54e-04      1.93e-01    1.38e-01    5.0e-05
2083000      3.38e+00    1.80e+00      1.17e-02    2.29e-03      2.88e-01    2.12e-01    5.0e-05
2084000      2.56e+00    2.71e+00      5.60e-03    7.60e-03      2.37e-01    2.78e-01    5.0e-05
2085000      2.29e+00    2.51e+00      2.15e-03    5.84e-03      2.90e-01    2.81e-01    5.0e-05
2086000      1.07e+00    1.10e+00      1.95e-03    6.16e-04      1.13e-01    1.40e-01    5.0e-05
2087000      2.21e+00    2.73e+00      3.10e-03    7.35e-03      2.73e-01    1.79e-01    5.0e-05
2088000      2.13e+00    2.17e+00      5.91e-03    3.13e-03      1.25e-01    2.66e-01    5.0e-05
2089000      2.23e+00    2.22e+00      3.44e-03    4.06e-03      2.72e-01    2.63e-01    5.0e-05
2090000      2.85e+00    3.44e+00      8.77e-03    1.25e-02      2.74e-01    2.72e-01    5.0e-05
2091000      2.12e+00    2.42e+00      3.93e-03    4.04e-03      2.21e-01    2.91e-01    5.0e-05
2092000      1.31e+00    1.99e+00      1.00e-03    7.44e-04      1.65e-01    2.57e-01    5.0e-05
2093000      1.46e+00    1.67e+00      3.04e-03    1.28e-03      1.40e-01    2.09e-01    5.0e-05
2094000      2.23e+00    1.95e+00      4.19e-03    3.69e-03      2.64e-01    2.00e-01    5.0e-05
2095000      1.93e+00    2.79e+00      4.36e-03    8.05e-03      1.72e-01    2.81e-01    5.0e-05
2096000      2.65e+00    1.01e+00      8.15e-03    1.76e-03      2.54e-01    1.08e-01    5.0e-05
2097000      2.91e+00    1.83e+00      7.26e-03    3.77e-03      2.26e-01    1.78e-01    5.0e-05
2098000      2.31e+00    2.40e+00      3.95e-03    4.22e-03      2.77e-01    2.87e-01    5.0e-05
2099000      2.03e+00    3.01e+00      5.19e-03    9.54e-03      1.50e-01    2.82e-01    5.0e-05
2100000      9.45e-01    1.75e+00      4.15e-04    4.27e-03      1.23e-01    1.43e-01    4.9e-05
2101000      2.27e+00    2.81e+00      3.47e-03    7.90e-03      2.81e-01    2.91e-01    4.9e-05
2102000      1.16e+00    1.05e+00      2.41e-03    1.03e-03      1.13e-01    1.31e-01    4.9e-05
2103000      2.29e+00    4.34e+00      4.38e-03    1.26e-02      2.37e-01    2.14e-01    4.9e-05
2104000      2.25e+00    4.34e+00      3.00e-03    1.77e-02      2.83e-01    2.60e-01    4.9e-05
2105000      2.01e+00    2.76e+00      1.42e-03    7.54e-03      2.60e-01    2.91e-01    4.9e-05
2106000      2.10e+00    3.59e+00      2.18e-03    1.38e-02      2.68e-01    2.58e-01    4.9e-05
2107000      1.45e+00    1.28e+00      3.41e-04    2.67e-03      1.89e-01    1.25e-01    4.9e-05
2108000      2.18e+00    2.38e+00      5.86e-03    6.70e-03      1.45e-01    1.33e-01    4.9e-05
2109000      2.45e+00    2.29e+00      4.50e-03    5.89e-03      2.95e-01    1.70e-01    4.9e-05
2110000      2.48e+00    1.21e+00      6.52e-03    8.67e-04      1.75e-01    1.55e-01    4.9e-05
2111000      2.13e+00    2.68e+00      2.62e-04    8.16e-03      2.80e-01    2.62e-01    4.9e-05
2112000      2.86e+00    2.68e+00      8.58e-03    7.67e-03      2.83e-01    2.74e-01    4.9e-05
2113000      2.80e+00    2.18e+00      8.44e-03    4.45e-03      2.77e-01    2.55e-01    4.9e-05
2114000      8.89e-01    3.20e+00      6.14e-04    1.07e-02      1.14e-01    2.87e-01    4.9e-05
2115000      4.17e+00    9.92e-01      1.72e-02    1.04e-03      2.35e-01    1.22e-01    4.9e-05
2116000      2.07e+00    1.51e+00      2.53e-03    3.20e-03      2.61e-01    1.44e-01    4.9e-05
2117000      3.32e+00    1.26e+00      1.16e-02    7.92e-04      2.84e-01    1.62e-01    4.9e-05
2118000      2.29e+00    1.14e+00      4.26e-03    1.92e-03      2.74e-01    1.26e-01    4.9e-05
2119000      1.81e+00    2.08e+00      1.96e-03    1.85e-03      2.23e-01    2.67e-01    4.9e-05
2120000      3.40e+00    2.09e+00      1.15e-02    8.84e-04      3.06e-01    2.77e-01    4.7e-05
2121000      4.86e+00    3.30e+00      2.02e-02    1.09e-02      2.68e-01    3.05e-01    4.7e-05
2122000      2.46e+00    4.34e+00      5.56e-03    1.76e-02      2.83e-01    2.67e-01    4.7e-05
2123000      2.01e+00    2.26e+00      5.55e-04    3.13e-03      2.66e-01    2.85e-01    4.7e-05
2124000      2.74e+00    3.34e+00      7.76e-03    8.81e-03      2.86e-01    2.35e-01    4.7e-05
2125000      2.42e+00    2.73e+00      4.84e-03    8.24e-03      2.88e-01    2.72e-01    4.7e-05
2126000      1.10e+00    2.09e+00      2.22e-03    1.09e-03      1.12e-01    2.76e-01    4.7e-05
2127000      2.94e+00    2.05e+00      9.61e-03    2.43e-03      2.73e-01    2.62e-01    4.7e-05
2128000      1.33e+00    2.58e+00      2.81e-03    7.39e-03      1.30e-01    2.68e-01    4.7e-05
2129000      2.21e+00    3.03e+00      2.37e-03    1.01e-02      2.86e-01    2.76e-01    4.7e-05
2130000      2.70e+00    1.26e+00      8.05e-03    2.55e-03      2.72e-01    1.26e-01    4.7e-05
2131000      2.99e+00    4.59e+00      8.55e-03    1.83e-02      3.11e-01    3.01e-01    4.7e-05
2132000      1.97e+00    4.37e+00      2.74e-03    1.71e-02      2.49e-01    3.01e-01    4.7e-05
2133000      8.35e-01    2.17e+00      8.97e-04    3.17e-03      1.04e-01    2.72e-01    4.7e-05
2134000      9.27e-01    1.50e+00      1.47e-03    1.53e-04      1.06e-01    1.99e-01    4.7e-05
2135000      1.44e+00    1.27e+00      3.58e-03    2.74e-03      1.16e-01    1.21e-01    4.7e-05
2136000      2.53e+00    1.87e+00      7.63e-03    1.10e-03      2.52e-01    2.44e-01    4.7e-05
2137000      1.58e+00    2.34e+00      3.32e-03    5.79e-03      1.54e-01    1.89e-01    4.7e-05
2138000      2.75e+00    1.70e+00      8.43e-03    2.62e-03      2.71e-01    1.96e-01    4.7e-05
2139000      2.51e+00    3.20e+00      6.25e-03    8.16e-03      2.79e-01    2.44e-01    4.7e-05
2140000      2.58e+00    2.40e+00      7.23e-03    7.26e-03      2.73e-01    2.42e-01    4.6e-05
2141000      1.95e+00    3.01e+00      3.95e-03    1.06e-02      2.34e-01    2.57e-01    4.6e-05
2142000      2.17e+00    3.15e+00      2.39e-03    1.13e-02      2.83e-01    2.63e-01    4.6e-05
2143000      9.05e-01    2.32e+00      7.32e-04    4.31e-03      1.17e-01    2.85e-01    4.6e-05
2144000      3.41e+00    2.11e+00      1.16e-02    1.66e-03      3.06e-01    2.78e-01    4.6e-05
2145000      1.62e+00    2.00e+00      2.59e-03    3.68e-03      1.87e-01    2.16e-01    4.6e-05
2146000      3.04e+00    2.48e+00      1.02e-02    7.21e-03      2.78e-01    2.57e-01    4.6e-05
2147000      1.00e+00    2.21e+00      1.96e-04    4.94e-03      1.34e-01    2.59e-01    4.6e-05
2148000      1.28e+00    2.60e+00      1.55e-03    7.02e-03      1.58e-01    2.82e-01    4.6e-05
2149000      2.32e+00    1.32e+00      3.89e-03    1.12e-03      2.90e-01    1.71e-01    4.6e-05
2150000      1.67e+00    2.70e+00      3.78e-03    8.23e-03      1.54e-01    2.70e-01    4.6e-05
2151000      1.35e+00    2.29e+00      3.27e-03    1.87e-03      1.14e-01    3.02e-01    4.6e-05
2152000      3.52e+00    2.64e+00      1.25e-02    8.03e-03      2.99e-01    2.65e-01    4.6e-05
2153000      6.24e+00    1.11e+00      2.73e-02    1.55e-03      2.43e-01    1.33e-01    4.6e-05
2154000      4.01e+00    2.96e+00      1.54e-02    1.01e-02      2.94e-01    2.65e-01    4.6e-05
2155000      1.99e+00    1.94e+00      1.41e-03    2.31e-03      2.64e-01    2.51e-01    4.6e-05
2156000      2.27e+00    1.87e+00      4.63e-03    7.50e-04      2.31e-01    2.50e-01    4.6e-05
2157000      2.82e+00    2.42e+00      8.99e-03    6.31e-03      2.71e-01    2.68e-01    4.6e-05
2158000      2.65e+00    2.66e+00      7.29e-03    7.67e-03      2.84e-01    2.78e-01    4.6e-05
2159000      1.17e+00    2.76e+00      2.40e-03    9.08e-03      1.18e-01    2.57e-01    4.6e-05
2160000      1.17e+00    2.08e+00      2.52e-03    4.69e-03      1.15e-01    2.46e-01    4.5e-05
2161000      1.06e+00    1.94e+00      2.32e-04    2.80e-04      1.44e-01    2.64e-01    4.5e-05
2162000      3.12e+00    2.07e+00      1.10e-02    4.04e-03      2.72e-01    2.54e-01    4.5e-05
2163000      2.41e+00    3.43e+00      6.99e-03    1.26e-02      2.53e-01    2.77e-01    4.5e-05
2164000      1.05e+00    2.34e+00      1.49e-03    5.32e-03      1.27e-01    2.76e-01    4.5e-05
2165000      2.84e+00    2.05e+00      9.08e-03    3.06e-03      2.75e-01    2.63e-01    4.5e-05
2166000      2.17e+00    2.34e+00      6.16e-03    4.81e-03      1.20e-01    2.39e-01    4.5e-05
2167000      2.86e+00    2.76e+00      8.24e-03    7.61e-03      3.02e-01    2.99e-01    4.5e-05
2168000      3.12e+00    2.71e+00      9.08e-03    7.30e-03      1.51e-01    2.97e-01    4.5e-05
2169000      2.54e+00    4.02e+00      7.56e-03    1.15e-02      2.62e-01    2.15e-01    4.5e-05
2170000      1.84e+00    4.30e+00      4.85e-03    1.80e-02      1.33e-01    2.35e-01    4.5e-05
2171000      1.35e+00    2.61e+00      3.28e-03    7.69e-03      1.14e-01    2.72e-01    4.5e-05
2172000      2.05e+00    3.14e+00      2.70e-03    1.09e-02      2.66e-01    2.76e-01    4.5e-05
2173000      2.13e+00    3.17e+00      2.07e-03    1.02e-02      2.82e-01    3.04e-01    4.5e-05
2174000      4.31e+00    1.02e+00      1.72e-02    1.42e-03      2.85e-01    1.24e-01    4.5e-05
2175000      3.85e+00    2.52e+00      1.48e-02    7.68e-03      2.82e-01    2.55e-01    4.5e-05
2176000      2.68e+00    1.98e+00      8.62e-03    3.88e-03      2.59e-01    2.43e-01    4.5e-05
2177000      2.68e+00    2.23e+00      8.27e-03    1.16e-03      2.69e-01    3.01e-01    4.5e-05
2178000      2.31e+00    2.16e+00      6.10e-03    6.54e-04      2.56e-01    2.92e-01    4.5e-05
2179000      2.57e+00    2.02e+00      5.91e-03    6.97e-04      3.01e-01    2.74e-01    4.5e-05
2180000      2.00e+00    1.04e+00      2.68e-03    1.55e-05      2.62e-01    1.43e-01    4.3e-05
2181000      4.00e+00    3.46e+00      1.66e-02    1.33e-02      2.32e-01    2.56e-01    4.3e-05
2182000      3.30e+00    1.68e+00      1.21e-02    3.71e-03      2.72e-01    1.63e-01    4.3e-05
2183000      2.69e+00    1.93e+00      8.21e-03    1.69e-03      2.75e-01    2.60e-01    4.3e-05
2184000      1.97e+00    1.96e+00      1.66e-03    1.07e-03      2.66e-01    2.67e-01    4.3e-05
2185000      1.45e+00    1.34e+00      3.12e-03    2.66e-03      1.44e-01    1.41e-01    4.3e-05
2186000      4.20e+00    1.88e+00      1.71e-02    2.35e-03      2.64e-01    2.48e-01    4.3e-05
2187000      1.92e+00    1.99e+00      5.45e-03    1.80e-03      1.07e-01    2.68e-01    4.3e-05
2188000      1.56e+00    1.95e+00      3.46e-03    1.28e-03      1.51e-01    2.66e-01    4.3e-05
2189000      1.80e+00    2.55e+00      2.26e-03    7.70e-03      2.27e-01    2.63e-01    4.3e-05
2190000      2.22e+00    3.04e+00      1.10e-03    7.90e-03      3.03e-01    2.30e-01    4.3e-05
2191000      2.65e+00    1.02e+00      8.64e-03    1.65e-03      2.56e-01    1.20e-01    4.3e-05
2192000      8.86e-01    2.24e+00      6.04e-04    4.55e-03      1.19e-01    2.76e-01    4.3e-05
2193000      2.15e+00    2.54e+00      3.43e-03    7.65e-03      2.77e-01    2.62e-01    4.3e-05
2194000      2.16e+00    2.08e+00      2.62e-03    2.97e-03      2.86e-01    2.71e-01    4.3e-05
2195000      1.89e+00    2.09e+00      4.38e-04    2.57e-03      2.59e-01    2.64e-01    4.3e-05
2196000      2.85e+00    1.27e+00      9.49e-03    2.78e-03      2.69e-01    1.23e-01    4.3e-05
2197000      2.78e+00    2.17e+00      8.07e-03    2.30e-03      1.37e-01    2.90e-01    4.3e-05
2198000      2.22e+00    4.31e+00      1.88e-03    1.77e-02      2.99e-01    2.63e-01    4.3e-05
2199000      1.88e+00    2.09e+00      5.21e-03    2.19e-04      1.19e-01    2.87e-01    4.3e-05
2200000      2.84e+00    1.39e+00      7.29e-03    2.72e-03      2.23e-01    1.51e-01    4.2e-05
2201000      8.73e-01    3.15e+00      1.52e-03    1.00e-02      1.01e-01    3.15e-01    4.2e-05
2202000      1.68e+00    1.94e+00      3.13e-03    3.91e-03      1.87e-01    2.43e-01    4.2e-05
2203000      9.98e-01    3.89e+00      1.57e-03    1.49e-02      1.20e-01    2.94e-01    4.2e-05
