#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1497000      2.63e+00    9.27e-01      1.11e-02    1.64e-03      2.66e-01    2.36e-01    2.0e-07
1498000      3.77e+00    6.92e-01      1.63e-02    1.62e-04      3.09e-01    2.16e-01    2.0e-07
1499000      2.10e+00    1.93e+00      8.32e-03    7.64e-03      3.01e-01    2.79e-01    2.0e-07
1500000      2.06e+00    4.13e+00      5.96e-03    1.81e-02      2.04e-01    2.67e-01    1.8e-07
1501000      9.61e-01    9.04e-01      2.97e-04    4.92e-04      3.01e-01    2.81e-01    1.8e-07
1502000      1.30e+00    9.35e-01      3.52e-03    1.52e-03      3.26e-01    2.73e-01    1.8e-07
1503000      1.26e+00    4.02e+00      3.69e-03    1.20e-02      1.07e-01    2.29e-01    1.8e-07
1504000      1.37e+00    1.36e+00      4.76e-03    4.44e-03      2.70e-01    2.90e-01    1.8e-07
1505000      1.04e+00    1.28e+00      1.73e-03    3.38e-03      3.04e-01    1.98e-01    1.8e-07
1506000      5.35e+00    1.36e+00      2.36e-02    4.47e-03      2.96e-01    2.90e-01    1.8e-07
1507000      1.83e+00    2.16e+00      5.46e-03    8.36e-03      1.06e-01    3.39e-01    1.8e-07
1508000      3.74e+00    9.98e-01      1.62e-02    1.58e-03      2.82e-01    2.93e-01    1.8e-07
1509000      1.80e+00    2.01e+00      5.45e-03    8.11e-03      6.78e-02    2.73e-01    1.8e-07
1510000      6.26e-01    3.57e+00      1.57e-03    1.55e-02      1.12e-01    2.73e-01    1.8e-07
1511000      1.28e+00    1.98e+00      4.07e-03    7.69e-03      2.82e-01    3.06e-01    1.8e-07
1512000      2.74e+00    1.00e+00      1.16e-02    8.03e-04      2.82e-01    3.09e-01    1.8e-07
1513000      1.22e+00    1.91e+00      3.77e-03    7.57e-03      2.78e-01    2.79e-01    1.8e-07
1514000      1.53e+00    2.47e+00      5.64e-03    1.04e-02      2.72e-01    2.72e-01    1.8e-07
1515000      1.47e+00    6.23e-01      4.95e-03    6.53e-04      3.04e-01    1.83e-01    1.8e-07
1516000      2.15e+00    9.68e-01      8.75e-03    1.07e-03      2.77e-01    2.94e-01    1.8e-07
1517000      2.48e+00    3.15e+00      1.04e-02    1.34e-02      2.66e-01    3.01e-01    1.8e-07
1518000      2.78e+00    9.23e-01      1.19e-02    1.20e-03      2.63e-01    2.77e-01    1.8e-07
1519000      3.91e+00    1.43e+00      1.17e-02    4.62e-03      1.96e-01    3.12e-01    1.8e-07
1520000      1.49e+00    3.68e-01      5.05e-03    2.73e-04      3.07e-01    1.12e-01    1.6e-07
1521000      2.59e+00    6.46e-01      1.08e-02    9.43e-04      2.92e-01    1.78e-01    1.6e-07
1522000      3.99e+00    1.28e+00      1.74e-02    3.11e-03      2.76e-01    2.40e-01    1.6e-07
1523000      3.99e+00    3.44e+00      1.73e-02    1.48e-02      2.97e-01    2.93e-01    1.6e-07
1524000      1.82e+00    9.51e-01      7.14e-03    8.03e-04      2.74e-01    2.93e-01    1.6e-07
1525000      5.13e+00    1.29e+00      1.55e-02    3.98e-03      1.98e-01    2.91e-01    1.6e-07
1526000      5.28e-01    1.30e+00      1.89e-04    3.44e-03      1.64e-01    2.05e-01    1.6e-07
1527000      5.66e-01    3.95e+00      5.29e-07    1.18e-02      1.77e-01    2.29e-01    1.6e-07
1528000      1.35e+00    4.79e-01      3.60e-03    1.15e-03      3.42e-01    9.26e-02    1.6e-07
1529000      1.78e+00    1.22e+00      6.99e-03    3.37e-03      2.64e-01    3.00e-01    1.6e-07
1530000      2.47e+00    4.61e-01      7.39e-03    7.44e-04      1.32e-01    1.23e-01    1.6e-07
1531000      2.58e+00    6.28e-01      1.09e-02    1.55e-03      2.74e-01    1.16e-01    1.6e-07
1532000      3.79e+00    1.55e+00      1.64e-02    5.74e-03      3.15e-01    2.74e-01    1.6e-07
1533000      3.87e+00    3.58e+00      1.68e-02    1.54e-02      2.99e-01    3.10e-01    1.6e-07
1534000      1.65e+00    5.29e-01      6.37e-03    1.06e-03      2.60e-01    1.25e-01    1.6e-07
1535000      2.25e+00    1.66e+00      6.76e-03    5.93e-03      1.19e-01    3.11e-01    1.6e-07
1536000      1.19e+00    3.37e+00      3.24e-03    1.44e-02      1.65e-01    3.10e-01    1.6e-07
1537000      2.45e+00    9.48e-01      1.03e-02    3.81e-04      2.63e-01    2.96e-01    1.6e-07
1538000      1.33e+00    4.25e+00      3.89e-03    1.86e-02      1.14e-01    2.80e-01    1.6e-07
1539000      1.35e+00    9.42e-01      4.53e-03    1.11e-03      2.81e-01    2.85e-01    1.6e-07
1540000      1.67e+00    1.06e+00      4.73e-03    2.97e-03      1.94e-01    1.29e-01    1.4e-07
1541000      1.07e+00    9.79e-01      2.15e-03    1.63e-03      2.99e-01    2.85e-01    1.4e-07
1542000      1.24e+00    9.42e-01      3.82e-03    1.16e-03      2.84e-01    2.85e-01    1.4e-07
1543000      1.19e+00    1.17e+00      3.72e-03    2.75e-03      2.68e-01    2.34e-01    1.4e-07
1544000      2.45e+00    9.51e-01      1.03e-02    5.70e-04      2.75e-01    2.96e-01    1.4e-07
1545000      9.42e-01    1.33e+00      1.17e-03    4.70e-03      2.84e-01    2.58e-01    1.4e-07
1546000      6.48e-01    1.07e+00      1.67e-03    2.63e-03      1.07e-01    2.79e-01    1.4e-07
1547000      9.24e-01    3.15e+00      2.60e-03    1.34e-02      1.10e-01    3.00e-01    1.4e-07
1548000      9.56e-01    4.94e-01      6.67e-04    4.84e-05      2.97e-01    1.55e-01    1.4e-07
1549000      1.91e+00    8.36e-01      5.71e-03    2.19e-03      1.17e-01    1.33e-01    1.4e-07
1550000      9.39e-01    7.73e-01      6.52e-04    1.98e-03      2.91e-01    1.31e-01    1.4e-07
1551000      1.85e+00    2.34e+00      5.49e-03    6.95e-03      1.22e-01    1.61e-01    1.4e-07
1552000      1.41e+00    1.18e+00      4.16e-03    3.04e-03      1.14e-01    1.99e-01    1.4e-07
1553000      1.61e+00    2.10e+00      4.79e-03    8.40e-03      1.12e-01    2.94e-01    1.4e-07
1554000      1.77e+00    3.28e+00      6.35e-03    1.42e-02      3.30e-01    2.72e-01    1.4e-07
1555000      1.09e+00    4.22e-01      2.39e-03    4.28e-04      2.97e-01    1.25e-01    1.4e-07
1556000      3.36e+00    5.13e-01      1.43e-02    1.02e-03      3.26e-01    1.22e-01    1.4e-07
1557000      1.05e+00    1.16e+00      2.45e-03    2.80e-03      2.14e-01    3.06e-01    1.4e-07
1558000      6.90e-01    2.32e+00      1.47e-03    6.69e-03      1.55e-01    2.34e-01    1.4e-07
1559000      2.06e+00    1.92e+00      6.20e-03    7.74e-03      1.04e-01    2.64e-01    1.4e-07
1560000      1.31e+00    1.02e+00      4.33e-03    2.11e-03      2.79e-01    2.86e-01    1.3e-07
1561000      2.18e+00    1.64e+00      6.38e-03    4.60e-03      1.81e-01    1.98e-01    1.3e-07
1562000      1.17e+00    3.82e+00      3.41e-03    1.14e-02      1.09e-01    2.52e-01    1.3e-07
1563000      1.19e+00    7.17e-01      3.62e-03    1.90e-03      1.37e-14    1.11e-01    1.3e-07
1564000      9.49e-01    2.58e+00      1.81e-04    1.06e-02      2.98e-01    3.22e-01    1.3e-07
1565000      3.31e+00    1.18e+00      1.42e-02    3.40e-03      2.92e-01    2.85e-01    1.3e-07
1566000      1.27e+00    2.31e+00      4.17e-03    9.54e-03      2.70e-01    2.82e-01    1.3e-07
1567000      3.32e+00    3.76e+00      1.41e-02    1.64e-02      3.21e-01    2.60e-01    1.3e-07
1568000      2.67e+00    8.31e-01      7.88e-03    1.12e-03      2.03e-01    2.34e-01    1.3e-07
1569000      2.44e+00    3.35e+00      1.00e-02    1.43e-02      3.03e-01    3.04e-01    1.3e-07
1570000      1.70e+00    2.85e+00      6.42e-03    1.20e-02      2.87e-01    3.04e-01    1.3e-07
1571000      1.77e+00    9.38e-01      6.79e-03    2.18e-03      2.86e-01    1.90e-01    1.3e-07
1572000      9.98e-01    2.68e+00      8.22e-04    1.14e-02      3.08e-01    2.67e-01    1.3e-07
1573000      1.24e+00    1.22e+00      3.38e-03    3.73e-03      3.08e-01    2.80e-01    1.3e-07
1574000      2.27e+00    2.05e+00      9.24e-03    8.09e-03      2.94e-01    3.02e-01    1.3e-07
1575000      3.03e+00    3.31e+00      1.28e-02    1.43e-02      3.04e-01    2.66e-01    1.3e-07
1576000      1.93e+00    1.54e+00      5.44e-03    5.53e-03      2.32e-01    2.89e-01    1.3e-07
1577000      7.07e-01    3.54e+00      1.17e-03    1.54e-02      1.86e-01    2.54e-01    1.3e-07
1578000      1.04e+00    2.23e+00      1.71e-03    8.90e-03      3.06e-01    3.13e-01    1.3e-07
1579000      1.62e+00    1.68e+00      5.70e-03    6.30e-03      3.14e-01    2.89e-01    1.3e-07
1580000      1.14e+00    1.49e+00      3.28e-03    4.96e-03      2.73e-01    3.11e-01    1.1e-07
1581000      1.53e+00    5.39e-01      5.30e-03    5.34e-04      3.03e-01    1.60e-01    1.1e-07
1582000      3.29e+00    1.90e+00      9.93e-03    7.54e-03      1.32e-01    2.73e-01    1.1e-07
1583000      9.17e-01    2.26e+00      5.88e-04    9.16e-03      2.85e-01    3.02e-01    1.1e-07
1584000      4.71e+00    4.19e-01      1.42e-02    7.71e-04      2.10e-01    1.05e-01    1.1e-07
1585000      8.82e-01    1.23e+00      2.20e-04    4.09e-03      2.77e-01    2.57e-01    1.1e-07
1586000      1.11e+00    3.01e+00      2.69e-03    8.84e-03      2.93e-01    2.41e-01    1.1e-07
1587000      1.20e+00    4.00e+00      2.70e-03    1.75e-02      2.57e-01    2.67e-01    1.1e-07
1588000      3.17e+00    1.52e+00      1.37e-02    5.13e-03      2.59e-01    3.14e-01    1.1e-07
1589000      8.09e-01    8.66e-01      1.41e-03    2.43e-03      2.08e-01    1.04e-01    1.1e-07
1590000      1.49e+00    6.05e-01      4.39e-03    1.07e-03      1.10e-01    1.54e-01    1.1e-07
1591000      3.16e+00    3.05e+00      9.41e-03    1.30e-02      2.02e-01    2.98e-01    1.1e-07
1592000      3.52e+00    9.63e-01      1.04e-02    8.96e-04      2.46e-01    2.96e-01    1.1e-07
1593000      2.06e+00    1.63e+00      8.00e-03    6.02e-03      3.20e-01    2.88e-01    1.1e-07
1594000      9.57e-01    5.29e-01      6.82e-04    7.83e-04      2.97e-01    1.45e-01    1.1e-07
1595000      2.13e+00    5.94e-01      6.37e-03    3.91e-04      1.20e-01    1.82e-01    1.1e-07
1596000      1.10e+00    1.51e+00      1.81e-03    5.01e-03      3.22e-01    3.18e-01    1.1e-07
1597000      2.43e+00    9.85e-01      1.02e-02    2.72e-03      2.63e-01    1.30e-01    1.1e-07
1598000      1.25e+00    1.81e+00      3.52e-03    7.05e-03      3.07e-01    2.81e-01    1.1e-07
1599000      9.79e-01    1.37e+00      4.24e-04    3.58e-03      3.07e-01    2.18e-01    1.1e-07
1600000      1.57e+00    7.42e-01      5.93e-03    1.79e-03      2.65e-01    1.42e-01    1.0e-07
1601000      2.93e+00    6.93e-01      1.25e-02    1.19e-03      2.88e-01    1.80e-01    1.0e-07
1602000      1.30e+00    1.25e+00      3.77e-03    4.13e-03      3.13e-01    2.64e-01    1.0e-07
1603000      1.37e+00    1.24e+00      4.80e-03    3.81e-03      2.70e-01    2.84e-01    1.0e-07
1604000      1.61e+00    4.68e-01      5.50e-03    7.93e-04      3.27e-01    1.22e-01    1.0e-07
1605000      4.88e+00    1.50e+00      2.15e-02    5.19e-03      2.52e-01    2.97e-01    1.0e-07
1606000      1.02e+00    8.88e-01      1.96e-03    2.37e-04      2.90e-01    2.79e-01    1.0e-07
1607000      1.70e+00    9.98e-01      4.50e-03    1.56e-03      2.64e-01    2.94e-01    1.0e-07
1608000      1.75e+00    6.66e-01      4.79e-03    1.62e-03      2.38e-01    1.26e-01    1.0e-07
1609000      1.92e+00    7.08e-01      5.71e-03    1.10e-03      1.27e-01    1.91e-01    1.0e-07
1610000      2.98e+00    1.24e+00      8.98e-03    3.97e-03      1.34e-01    2.74e-01    1.0e-07
1611000      1.73e+00    6.29e-01      5.12e-03    1.38e-03      1.29e-01    1.38e-01    1.0e-07
1612000      8.10e-01    1.19e+00      2.07e-03    3.55e-03      1.38e-01    2.80e-01    1.0e-07
1613000      9.91e-01    4.95e-01      1.68e-04    3.41e-04      3.12e-01    1.52e-01    1.0e-07
1614000      1.82e+00    1.78e+00      7.15e-03    7.05e-03      2.74e-01    2.60e-01    1.0e-07
1615000      2.52e+00    1.91e+00      1.05e-02    7.33e-03      2.77e-01    3.07e-01    1.0e-07
1616000      3.26e+00    1.28e+00      1.39e-02    3.96e-03      3.15e-01    2.89e-01    1.0e-07
1617000      1.52e+00    1.15e+00      5.30e-03    2.44e-03      2.98e-01    3.20e-01    1.0e-07
1618000      1.77e+00    2.67e+00      6.99e-03    1.13e-02      2.64e-01    2.77e-01    1.0e-07
1619000      3.33e+00    4.06e-01      1.42e-02    3.18e-04      3.16e-01    1.24e-01    1.0e-07
1620000      1.92e+00    1.10e+00      5.76e-03    1.90e-03      9.73e-02    3.21e-01    8.9e-08
1621000      4.99e-01    4.04e-01      3.88e-04    3.43e-04      1.52e-01    1.22e-01    8.9e-08
1622000      1.03e+00    2.50e+00      2.92e-03    1.03e-02      1.15e-01    3.00e-01    8.9e-08
1623000      1.43e+00    1.14e+00      3.88e-03    2.01e-03      2.06e-01    3.31e-01    8.9e-08
1624000      2.87e+00    2.85e+00      1.21e-02    1.20e-02      2.96e-01    3.04e-01    8.9e-08
1625000      1.70e+00    1.29e+00      5.02e-03    4.03e-03      1.34e-01    2.91e-01    8.9e-08
1626000      2.03e+00    9.80e-01      6.06e-03    1.19e-03      1.20e-01    2.97e-01    8.9e-08
1627000      2.42e+00    1.08e+00      1.00e-02    2.37e-03      2.92e-01    2.98e-01    8.9e-08
1628000      2.43e+00    4.22e-01      7.21e-03    5.66e-04      1.70e-01    1.19e-01    8.9e-08
1629000      2.63e+00    2.39e+00      1.11e-02    7.11e-03      2.66e-01    1.53e-01    8.9e-08
1630000      1.18e+00    1.07e+00      3.39e-03    2.54e-03      2.85e-01    2.84e-01    8.9e-08
1631000      2.52e+00    2.28e+00      1.05e-02    6.56e-03      2.84e-01    2.34e-01    8.9e-08
1632000      2.47e+00    9.84e-01      1.04e-02    2.23e-03      2.66e-01    2.67e-01    8.9e-08
1633000      1.94e+00    1.07e+00      7.58e-03    2.87e-03      2.97e-01    2.71e-01    8.9e-08
1634000      2.96e+00    2.32e+00      1.26e-02    9.46e-03      2.88e-01    3.04e-01    8.9e-08
1635000      4.79e+00    1.98e+00      2.09e-02    5.92e-03      3.45e-01    1.22e-01    8.9e-08
1636000      1.89e+00    9.83e-01      5.58e-03    1.40e-04      1.45e-01    3.09e-01    8.9e-08
1637000      1.19e+00    9.74e-01      3.43e-03    1.08e-03      2.86e-01    2.97e-01    8.9e-08
1638000      2.31e+00    6.44e-01      6.90e-03    1.59e-03      1.35e-01    1.18e-01    8.9e-08
1639000      2.07e+00    5.12e-01      8.12e-03    6.20e-04      3.10e-01    1.48e-01    8.9e-08
1640000      9.90e-01    1.62e+00      8.94e-04    5.98e-03      3.06e-01    2.90e-01    7.9e-08
1641000      4.05e+00    4.59e-01      1.77e-02    7.80e-04      2.72e-01    1.20e-01    7.9e-08
1642000      1.19e+00    1.54e+00      3.44e-03    5.41e-03      1.16e-01    3.00e-01    7.9e-08
1643000      1.01e+00    4.16e-01      2.38e-03    4.24e-04      2.69e-01    1.24e-01    7.9e-08
1644000      9.22e-01    4.96e-01      2.32e-03    4.57e-04      1.63e-01    1.49e-01    7.9e-08
1645000      1.48e+00    1.19e+00      5.39e-03    3.29e-03      2.71e-01    1.54e-01    7.9e-08
1646000      1.19e+00    9.63e-01      3.72e-03    1.80e-03      2.67e-01    2.76e-01    7.9e-08
1647000      1.40e+00    1.47e+00      4.82e-03    4.20e-03      2.80e-01    1.62e-01    7.9e-08
1648000      1.31e+00    7.10e-01      4.11e-03    7.86e-04      2.93e-01    2.08e-01    7.9e-08
1649000      2.60e+00    1.45e+00      1.09e-02    3.81e-03      2.74e-01    2.33e-01    7.9e-08
1650000      1.44e+00    2.74e+00      4.07e-03    1.15e-02      1.69e-01    2.94e-01    7.9e-08
1651000      4.23e+00    3.31e+00      1.83e-02    9.80e-03      3.41e-01    2.47e-01    7.9e-08
1652000      2.69e+00    1.24e+00      1.15e-02    3.51e-03      2.47e-01    3.04e-01    7.9e-08
1653000      1.61e+00    1.47e+00      5.88e-03    4.78e-03      2.95e-01    3.16e-01    7.9e-08
1654000      1.81e+00    1.55e+00      6.81e-03    5.31e-03      3.10e-01    3.13e-01    7.9e-08
1655000      1.53e+00    1.75e+00      4.52e-03    4.51e-03      1.14e-01    2.91e-01    7.9e-08
1656000      1.92e+00    1.59e+00      7.71e-03    5.60e-03      2.65e-01    3.07e-01    7.9e-08
1657000      1.48e+00    1.40e+00      5.39e-03    4.70e-03      2.70e-01    2.91e-01    7.9e-08
1658000      1.01e+00    2.16e+00      1.45e-03    6.17e-03      3.03e-01    2.35e-01    7.9e-08
1659000      2.78e+00    6.90e-01      1.16e-02    1.80e-03      3.09e-01    1.11e-01    7.9e-08
1660000      5.75e+00    8.92e-01      1.74e-02    1.24e-03      2.26e-01    2.67e-01    7.1e-08
1661000      2.00e+00    1.46e+00      6.00e-03    4.16e-03      9.89e-02    1.62e-01    7.1e-08
1662000      7.36e-01    2.70e+00      9.93e-04    1.15e-02      2.08e-01    2.69e-01    7.1e-08
1663000      6.50e-01    7.17e-01      1.30e-03    1.63e-03      1.54e-01    1.50e-01    7.1e-08
1664000      1.47e+00    3.00e+00      4.97e-03    1.27e-02      3.05e-01    3.06e-01    7.1e-08
1665000      2.47e+00    1.77e+00      1.01e-02    6.80e-03      3.06e-01    2.88e-01    7.1e-08
1666000      1.52e+00    2.57e+00      4.09e-03    1.07e-02      2.21e-01    2.94e-01    7.1e-08
1667000      9.34e-01    1.33e+00      1.14e-03    4.00e-03      2.83e-01    3.10e-01    7.1e-08
1668000      3.41e+00    6.40e-01      1.47e-02    1.74e-03      2.94e-01    9.06e-02    7.1e-08
1669000      1.28e+00    1.11e+00      3.57e-03    3.27e-03      3.14e-01    2.62e-01    7.1e-08
1670000      9.27e-01    6.64e-01      1.43e-03    1.18e-03      2.74e-01    1.70e-01    7.1e-08
1671000      2.02e+00    2.05e+00      6.04e-03    8.16e-03      1.20e-01    2.94e-01    7.1e-08
1672000      1.98e+00    4.44e+00      5.93e-03    1.33e-02      1.08e-01    2.67e-01    7.1e-08
1673000      4.43e+00    9.38e-01      1.33e-02    1.76e-03      1.94e-01    2.68e-01    7.1e-08
1674000      6.87e+00    4.56e-01      3.04e-02    4.65e-04      3.01e-01    1.35e-01    7.1e-08
1675000      1.81e+00    1.86e+00      5.42e-03    7.18e-03      1.10e-01    2.97e-01    7.1e-08
1676000      1.92e+00    5.12e+00      7.65e-03    2.25e-02      2.76e-01    3.18e-01    7.1e-08
1677000      9.91e-01    1.05e+00      1.57e-03    1.36e-03      2.92e-01    3.18e-01    7.1e-08
1678000      2.28e+00    2.50e+00      9.45e-03    1.04e-02      2.69e-01    2.87e-01    7.1e-08
1679000      9.17e-01    1.48e+00      1.03e-03    5.17e-03      2.80e-01    2.89e-01    7.1e-08
1680000      4.01e+00    1.51e+00      1.74e-02    5.10e-03      3.15e-01    3.11e-01    6.3e-08
1681000      1.29e+00    2.11e+00      3.75e-03    8.62e-03      3.09e-01    2.72e-01    6.3e-08
1682000      1.66e+00    4.99e-01      6.57e-03    4.11e-04      2.46e-01    1.52e-01    6.3e-08
1683000      1.78e+00    1.53e+00      5.05e-03    4.84e-03      2.03e-01    3.41e-01    6.3e-08
1684000      9.39e-01    5.18e-01      9.98e-04    6.33e-04      2.87e-01    1.49e-01    6.3e-08
1685000      1.15e+00    9.57e-01      3.03e-03    2.58e-03      1.81e-01    1.40e-01    6.3e-08
1686000      1.68e+00    6.96e-01      4.79e-03    1.54e-03      1.81e-01    1.51e-01    6.3e-08
1687000      4.61e+00    1.22e+00      2.01e-02    2.80e-03      3.17e-01    3.29e-01    6.3e-08
1688000      2.94e+00    2.26e+00      1.27e-02    9.34e-03      2.51e-01    2.73e-01    6.3e-08
1689000      1.14e+00    1.20e+00      2.86e-03    2.75e-03      2.99e-01    3.26e-01    6.3e-08
1690000      1.59e+00    3.85e-01      4.41e-03    5.20e-04      2.04e-01    1.09e-01    6.3e-08
1691000      1.58e+00    5.19e-01      5.92e-03    1.08e-03      2.73e-01    1.19e-01    6.3e-08
1692000      1.88e+00    1.18e+00      5.62e-03    3.26e-03      1.16e-01    1.54e-01    6.3e-08
1693000      1.16e+00    1.06e+00      3.06e-03    2.99e-03      2.95e-01    1.25e-01    6.3e-08
1694000      4.75e+00    1.22e+00      2.07e-02    3.37e-03      3.28e-01    3.02e-01    6.3e-08
1695000      5.05e+00    1.43e+00      2.20e-02    4.05e-03      3.47e-01    1.62e-01    6.3e-08
1696000      1.75e+00    1.29e+00      5.15e-03    2.90e-03      1.34e-01    2.74e-01    6.3e-08
1697000      1.79e+00    1.24e+00      5.35e-03    3.23e-03      1.04e-01    3.16e-01    6.3e-08
1698000      9.52e-01    3.82e+00      4.88e-04    1.67e-02      2.98e-01    2.59e-01    6.3e-08
1699000      2.72e+00    1.07e+00      8.07e-03    2.03e-03      1.96e-01    3.07e-01    6.3e-08
1700000      2.38e+00    2.67e+00      9.89e-03    1.12e-02      2.77e-01    2.99e-01    5.6e-08
1701000      1.76e+00    1.03e+00      5.05e-03    2.88e-03      1.87e-01    2.54e-01    5.6e-08
1702000      1.77e+00    1.01e+00      6.78e-03    2.57e-03      2.87e-01    2.63e-01    5.6e-08
1703000      1.92e+00    3.33e-01      5.70e-03    3.85e-04      1.28e-01    9.72e-02    5.6e-08
1704000      1.27e+00    1.08e+00      3.38e-03    2.06e-03      3.21e-01    3.07e-01    5.6e-08
1705000      2.20e+00    4.46e+00      9.06e-03    1.95e-02      2.70e-01    2.87e-01    5.6e-08
1706000      1.33e+00    1.90e+00      3.87e-03    5.88e-03      1.16e-01    4.32e-01    5.6e-08
1707000      7.30e-01    9.52e-01      1.95e-03    2.00e-03      1.10e-01    2.18e-01    5.6e-08
1708000      5.70e+00    1.55e+00      2.50e-02    4.40e-03      3.31e-01    1.71e-01    5.6e-08
1709000      2.25e+00    4.51e+00      6.75e-03    1.98e-02      1.14e-01    2.62e-01    5.6e-08
1710000      2.10e+00    2.55e+00      8.18e-03    7.41e-03      3.23e-01    2.42e-01    5.6e-08
1711000      4.26e+00    2.75e+00      1.86e-02    1.17e-02      2.94e-01    2.77e-01    5.6e-08
1712000      1.01e+00    8.21e-01      1.10e-03    1.80e-03      3.08e-01    1.79e-01    5.6e-08
1713000      1.95e+00    6.37e-01      5.85e-03    1.52e-03      1.03e-01    1.25e-01    5.6e-08
1714000      1.56e+00    1.86e+00      4.65e-03    7.17e-03      1.02e-01    3.00e-01    5.6e-08
1715000      1.13e+00    1.19e+00      2.74e-03    3.80e-03      3.01e-01    2.63e-01    5.6e-08
1716000      1.10e+00    1.79e+00      2.08e-03    6.89e-03      3.13e-01    2.87e-01    5.6e-08
1717000      1.63e+00    9.02e-01      4.84e-03    7.70e-04      1.17e-01    2.79e-01    5.6e-08
1718000      3.11e+00    1.02e+00      1.32e-02    1.95e-03      3.08e-01    2.89e-01    5.6e-08
1719000      7.72e-01    1.14e+00      9.07e-04    2.28e-03      2.25e-01    3.20e-01    5.6e-08
1720000      1.34e+00    9.99e-01      4.22e-03    1.14e-03      3.00e-01    3.05e-01    5.0e-08
1721000      2.19e+00    8.51e-01      6.36e-03    5.92e-04      2.04e-01    2.65e-01    5.0e-08
1722000      1.50e+00    3.18e+00      5.32e-03    1.36e-02      2.87e-01    2.93e-01    5.0e-08
1723000      2.46e+00    3.60e-01      7.14e-03    4.00e-04      2.32e-01    1.06e-01    5.0e-08
1724000      3.16e+00    1.63e+00      9.33e-03    4.53e-03      2.46e-01    2.07e-01    5.0e-08
1725000      3.14e+00    2.57e+00      1.36e-02    1.06e-02      2.43e-01    3.18e-01    5.0e-08
1726000      2.37e+00    3.19e-01      7.10e-03    1.79e-04      1.29e-01    9.88e-02    5.0e-08
1727000      2.19e+00    9.49e-01      9.09e-03    5.39e-04      2.60e-01    2.97e-01    5.0e-08
1728000      9.86e-01    2.58e+00      1.04e-03    1.06e-02      3.02e-01    3.22e-01    5.0e-08
1729000      1.64e+00    1.16e+00      6.29e-03    2.50e-03      2.68e-01    3.20e-01    5.0e-08
1730000      1.29e+00    1.99e+00      3.79e-03    8.00e-03      3.07e-01    2.73e-01    5.0e-08
1731000      1.69e+00    3.36e-01      6.47e-03    4.07e-04      2.75e-01    9.72e-02    5.0e-08
1732000      2.00e+00    3.64e-01      7.80e-03    1.38e-04      3.07e-01    1.14e-01    5.0e-08
1733000      1.70e+00    4.29e-01      6.57e-03    6.86e-04      2.68e-01    1.15e-01    5.0e-08
1734000      2.27e+00    2.39e+00      9.36e-03    9.87e-03      2.80e-01    2.87e-01    5.0e-08
1735000      1.09e+00    1.55e+00      2.30e-03    5.84e-03      3.01e-01    2.61e-01    5.0e-08
1736000      1.27e+00    3.78e+00      3.59e-03    1.64e-02      1.46e-01    2.84e-01    5.0e-08
1737000      3.00e+00    1.09e+00      1.29e-02    2.85e-03      2.52e-01    1.74e-01    5.0e-08
1738000      1.62e+00    9.28e-01      6.14e-03    1.49e-03      2.73e-01    2.73e-01    5.0e-08
1739000      1.36e+00    1.78e+00      4.80e-03    6.82e-03      2.62e-01    2.90e-01    5.0e-08
1740000      2.63e+00    2.49e+00      7.77e-03    1.03e-02      1.97e-01    2.90e-01    4.5e-08
1741000      1.17e+00    3.56e+00      3.01e-03    1.53e-02      1.95e-01    3.02e-01    4.5e-08
1742000      1.42e+00    8.05e-01      4.41e-03    4.03e-04      3.22e-01    2.52e-01    4.5e-08
1743000      3.08e+00    9.93e-01      9.08e-03    2.69e-03      2.41e-01    1.42e-01    4.5e-08
1744000      1.30e+00    5.02e+00      3.53e-03    2.20e-02      3.27e-01    3.10e-01    4.5e-08
1745000      2.65e+00    2.31e+00      1.10e-02    9.39e-03      3.05e-01    3.04e-01    4.5e-08
1746000      1.08e+00    1.02e+00      3.10e-03    2.27e-03      1.16e-01    2.80e-01    4.5e-08
1747000      3.12e+00    2.74e+00      9.24e-03    1.16e-02      2.34e-01    2.77e-01    4.5e-08
1748000      1.70e+00    1.79e+00      5.05e-03    7.12e-03      1.18e-01    2.58e-01    4.5e-08
1749000      1.85e+00    4.53e-01      5.45e-03    1.03e-05      1.41e-01    1.43e-01    4.5e-08
1750000      1.90e+00    1.07e+00      7.31e-03    2.56e-03      3.09e-01    2.86e-01    4.5e-08
1751000      4.09e+00    2.25e+00      1.23e-02    9.06e-03      2.11e-01    3.05e-01    4.5e-08
1752000      1.49e+00    1.17e+00      5.20e-03    3.25e-03      2.92e-01    1.54e-01    4.5e-08
1753000      1.24e+00    2.38e+00      3.46e-03    9.64e-03      3.06e-01    3.22e-01    4.5e-08
1754000      1.00e+00    6.63e-01      2.35e-03    1.52e-03      2.01e-01    1.38e-01    4.5e-08
1755000      4.70e+00    1.80e+00      2.06e-02    5.33e-03      2.96e-01    1.30e-01    4.5e-08
1756000      8.84e-01    1.72e+00      1.15e-03    6.55e-03      2.67e-01    2.86e-01    4.5e-08
1757000      7.83e-01    1.32e+00      1.29e-03    3.77e-03      2.08e-01    3.18e-01    4.5e-08
1758000      9.33e-01    9.59e-01      1.38e-03    8.72e-04      2.78e-01    2.96e-01    4.5e-08
1759000      2.03e+00    2.53e+00      8.23e-03    1.07e-02      2.66e-01    2.68e-01    4.5e-08
