#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1483000      1.04e+00    3.74e+00      7.32e-04    1.62e-02      3.22e-01    2.88e-01    2.0e-07
1484000      2.82e+00    1.21e+00      1.20e-02    3.86e-03      2.71e-01    2.65e-01    2.0e-07
1485000      3.07e+00    9.45e-01      1.30e-02    2.13e-03      3.04e-01    2.56e-01    2.0e-07
1486000      3.81e+00    1.27e+00      1.64e-02    3.90e-03      3.15e-01    2.91e-01    2.0e-07
1487000      1.17e+00    9.99e-01      3.37e-03    1.66e-03      2.82e-01    2.90e-01    2.0e-07
1488000      2.79e+00    1.27e+00      1.17e-02    3.66e-03      3.00e-01    3.05e-01    2.0e-07
1489000      1.02e+00    1.81e+00      1.22e-03    6.90e-03      3.09e-01    2.97e-01    2.0e-07
1490000      2.61e+00    1.40e+00      1.08e-02    4.72e-03      3.13e-01    2.89e-01    2.0e-07
1491000      1.57e+00    1.19e+00      5.70e-03    3.52e-03      2.87e-01    2.79e-01    2.0e-07
1492000      1.04e+00    1.10e+00      1.71e-03    3.22e-03      3.02e-01    2.60e-01    2.0e-07
1493000      2.24e+00    2.15e+00      9.25e-03    8.57e-03      2.67e-01    3.08e-01    2.0e-07
1494000      3.10e+00    8.99e-01      1.33e-02    2.30e-04      2.76e-01    2.81e-01    2.0e-07
1495000      1.49e+00    1.04e+00      5.47e-03    2.06e-03      2.66e-01    2.93e-01    2.0e-07
1496000      1.26e+00    1.45e+00      3.49e-03    4.62e-03      3.11e-01    3.17e-01    2.0e-07
1497000      5.88e+00    9.93e-01      2.60e-02    1.73e-03      2.56e-01    2.86e-01    2.0e-07
1498000      3.02e+00    2.03e+00      1.30e-02    8.12e-03      2.61e-01    2.84e-01    2.0e-07
1499000      9.25e-01    9.32e-01      1.48e-03    8.61e-04      2.70e-01    2.86e-01    2.0e-07
1500000      1.04e+00    1.71e+00      1.32e-03    6.56e-03      3.14e-01    2.75e-01    1.8e-07
1501000      2.07e+00    1.49e+00      8.16e-03    5.33e-03      3.05e-01    2.83e-01    1.8e-07
1502000      1.76e+00    1.00e+00      6.84e-03    1.60e-03      2.71e-01    2.93e-01    1.8e-07
1503000      1.19e+00    1.53e+00      3.25e-03    5.41e-03      2.97e-01    2.95e-01    1.8e-07
1504000      9.83e-01    3.44e+00      9.82e-04    1.48e-02      3.00e-01    2.95e-01    1.8e-07
1505000      1.04e+00    1.32e+00      1.78e-03    4.60e-03      3.00e-01    2.61e-01    1.8e-07
1506000      2.15e+00    1.52e+00      8.76e-03    5.30e-03      2.80e-01    2.96e-01    1.8e-07
1507000      1.87e+00    1.42e+00      7.13e-03    4.52e-03      3.06e-01    3.12e-01    1.8e-07
1508000      9.51e-01    9.00e-01      1.81e-03    6.91e-04      2.70e-01    2.78e-01    1.8e-07
1509000      1.08e+00    9.18e-01      1.97e-03    1.01e-03      3.09e-01    2.79e-01    1.8e-07
1510000      1.08e+00    1.38e+00      7.51e-04    4.59e-03      3.35e-01    2.88e-01    1.8e-07
1511000      8.34e-01    9.15e-01      6.40e-04    1.33e-03      2.57e-01    2.71e-01    1.8e-07
1512000      1.02e+00    1.03e+00      1.99e-03    2.13e-03      2.87e-01    2.88e-01    1.8e-07
1513000      5.05e+00    1.86e+00      2.22e-02    7.18e-03      3.04e-01    2.95e-01    1.8e-07
1514000      2.66e+00    2.06e+00      1.12e-02    8.28e-03      2.79e-01    2.82e-01    1.8e-07
1515000      2.15e+00    9.59e-01      8.65e-03    1.66e-03      2.95e-01    2.77e-01    1.8e-07
1516000      1.20e+00    1.06e+00      3.23e-03    1.65e-03      2.99e-01    3.13e-01    1.8e-07
1517000      1.80e+00    2.15e+00      6.88e-03    8.76e-03      2.95e-01    2.80e-01    1.8e-07
1518000      8.85e-01    1.74e+00      1.53e-03    6.84e-03      2.56e-01    2.61e-01    1.8e-07
1519000      9.93e-01    1.18e+00      2.28e-04    3.08e-03      3.11e-01    2.99e-01    1.8e-07
1520000      9.85e-01    1.64e+00      9.79e-04    5.93e-03      3.01e-01    3.03e-01    1.6e-07
1521000      1.43e+00    1.73e+00      4.71e-03    6.39e-03      3.05e-01    3.05e-01    1.6e-07
1522000      1.14e+00    3.70e+00      3.32e-03    1.60e-02      2.70e-01    2.92e-01    1.6e-07
1523000      1.34e+00    2.50e+00      4.49e-03    1.03e-02      2.78e-01    3.04e-01    1.6e-07
1524000      1.82e+00    1.58e+00      7.28e-03    5.82e-03      2.54e-01    2.84e-01    1.6e-07
1525000      2.55e+00    9.54e-01      1.08e-02    1.87e-03      2.53e-01    2.69e-01    1.6e-07
1526000      1.52e+00    9.48e-01      5.47e-03    5.41e-04      2.85e-01    2.95e-01    1.6e-07
1527000      2.40e+00    2.25e+00      9.88e-03    9.32e-03      2.94e-01    2.68e-01    1.6e-07
1528000      2.89e+00    2.38e+00      1.22e-02    9.82e-03      3.04e-01    2.89e-01    1.6e-07
1529000      1.03e+00    1.08e+00      2.18e-03    2.55e-03      2.85e-01    2.89e-01    1.6e-07
1530000      1.08e+00    1.22e+00      2.18e-03    3.06e-03      3.03e-01    3.16e-01    1.6e-07
1531000      1.26e+00    1.17e+00      4.08e-03    2.61e-03      2.75e-01    3.17e-01    1.6e-07
1532000      1.77e+00    1.24e+00      6.90e-03    4.14e-03      2.71e-01    2.61e-01    1.6e-07
1533000      1.29e+00    1.99e+00      4.39e-03    7.83e-03      2.63e-01    2.97e-01    1.6e-07
1534000      1.82e+00    8.85e-01      7.12e-03    7.22e-05      2.75e-01    2.78e-01    1.6e-07
1535000      9.59e-01    1.75e+00      1.10e-03    6.93e-03      2.91e-01    2.56e-01    1.6e-07
1536000      8.57e-01    2.34e+00      2.05e-04    9.63e-03      2.69e-01    2.84e-01    1.6e-07
1537000      1.41e+00    3.43e+00      4.62e-03    1.47e-02      3.04e-01    3.07e-01    1.6e-07
1538000      1.17e+00    1.88e+00      2.77e-03    7.10e-03      3.10e-01    3.16e-01    1.6e-07
1539000      4.19e+00    2.59e+00      1.82e-02    1.07e-02      2.97e-01    3.03e-01    1.6e-07
1540000      9.17e-01    4.12e+00      1.04e-03    1.79e-02      2.79e-01    2.96e-01    1.4e-07
1541000      5.03e+00    8.91e-01      2.22e-02    1.42e-03      2.57e-01    2.61e-01    1.4e-07
1542000      2.75e+00    1.58e+00      1.16e-02    5.80e-03      2.82e-01    2.84e-01    1.4e-07
1543000      1.16e+00    1.16e+00      3.10e-03    3.49e-03      2.92e-01    2.70e-01    1.4e-07
1544000      2.03e+00    1.07e+00      8.02e-03    3.01e-03      2.99e-01    2.62e-01    1.4e-07
1545000      3.69e+00    9.11e-01      1.59e-02    1.29e-03      3.26e-01    2.71e-01    1.4e-07
1546000      2.86e+00    4.13e+00      1.21e-02    1.80e-02      2.95e-01    2.74e-01    1.4e-07
1547000      2.82e+00    1.36e+00      1.18e-02    4.90e-03      3.18e-01    2.50e-01    1.4e-07
1548000      9.30e-01    2.62e+00      4.95e-04    1.11e-02      2.90e-01    2.61e-01    1.4e-07
1549000      1.23e+00    2.07e+00      3.76e-03    8.35e-03      2.81e-01    2.83e-01    1.4e-07
1550000      9.68e-01    3.50e+00      1.21e-03    1.52e-02      2.92e-01    2.56e-01    1.4e-07
1551000      1.10e+00    1.11e+00      2.29e-03    2.66e-03      3.06e-01    2.94e-01    1.4e-07
1552000      9.91e-01    2.49e+00      4.01e-04    1.04e-02      3.10e-01    2.84e-01    1.4e-07
1553000      2.16e+00    1.62e+00      8.73e-03    5.76e-03      2.92e-01    3.10e-01    1.4e-07
1554000      1.14e+00    1.09e+00      2.46e-03    2.67e-03      3.14e-01    2.88e-01    1.4e-07
1555000      3.80e+00    1.80e+00      1.65e-02    6.60e-03      2.82e-01    3.25e-01    1.4e-07
1556000      1.11e+00    8.80e-01      3.21e-03    6.97e-04      2.65e-01    2.72e-01    1.4e-07
1557000      1.79e+00    3.13e+00      6.55e-03    1.33e-02      3.22e-01    3.00e-01    1.4e-07
1558000      1.63e+00    8.70e-01      6.13e-03    8.93e-04      2.76e-01    2.66e-01    1.4e-07
1559000      1.99e+00    1.52e+00      8.01e-03    5.53e-03      2.72e-01    2.79e-01    1.4e-07
1560000      2.42e+00    3.45e+00      1.00e-02    1.49e-02      2.87e-01    2.89e-01    1.3e-07
1561000      1.01e+00    3.52e+00      1.98e-03    1.52e-02      2.84e-01    2.85e-01    1.3e-07
1562000      2.80e+00    3.23e+00      1.18e-02    1.39e-02      2.94e-01    2.77e-01    1.3e-07
1563000      9.49e-01    1.61e+00      1.37e-03    5.90e-03      2.82e-01    2.88e-01    1.3e-07
1564000      3.09e+00    8.96e-01      1.29e-02    8.99e-04      3.38e-01    2.74e-01    1.3e-07
1565000      1.67e+00    1.62e+00      6.16e-03    5.93e-03      3.00e-01    2.91e-01    1.3e-07
1566000      4.11e+00    1.47e+00      1.78e-02    4.92e-03      3.21e-01    3.05e-01    1.3e-07
1567000      1.79e+00    1.66e+00      7.03e-03    6.32e-03      2.70e-01    2.76e-01    1.3e-07
1568000      9.43e-01    9.78e-01      2.18e-05    2.05e-03      2.96e-01    2.72e-01    1.3e-07
1569000      1.03e+00    2.90e+00      1.65e-03    1.22e-02      3.03e-01    3.00e-01    1.3e-07
1570000      2.33e+00    1.50e+00      9.58e-03    5.38e-03      2.88e-01    2.80e-01    1.3e-07
1571000      2.70e+00    1.23e+00      1.15e-02    3.96e-03      2.60e-01    2.70e-01    1.3e-07
1572000      4.02e+00    9.58e-01      1.74e-02    1.80e-03      3.05e-01    2.73e-01    1.3e-07
1573000      8.95e-01    9.33e-01      1.19e-03    1.41e-03      2.69e-01    2.76e-01    1.3e-07
1574000      1.76e+00    1.41e+00      6.86e-03    4.99e-03      2.71e-01    2.69e-01    1.3e-07
1575000      1.44e+00    3.88e+00      4.79e-03    1.70e-02      3.01e-01    2.39e-01    1.3e-07
1576000      1.16e+00    1.87e+00      3.04e-03    7.29e-03      2.96e-01    2.91e-01    1.3e-07
1577000      1.06e+00    2.40e+00      2.10e-03    9.76e-03      2.98e-01    3.11e-01    1.3e-07
1578000      1.05e+00    1.03e+00      2.02e-03    1.56e-03      2.99e-01    3.03e-01    1.3e-07
1579000      1.16e+00    1.16e+00      2.87e-03    3.50e-03      3.04e-01    2.70e-01    1.3e-07
1580000      2.10e+00    1.85e+00      8.48e-03    7.28e-03      2.86e-01    2.74e-01    1.1e-07
1581000      5.90e+00    2.42e+00      2.61e-02    1.00e-02      2.56e-01    2.91e-01    1.1e-07
1582000      1.56e+00    2.27e+00      5.76e-03    9.33e-03      2.76e-01    2.82e-01    1.1e-07
1583000      8.95e-01    3.06e+00      1.32e-03    1.30e-02      2.66e-01    3.04e-01    1.1e-07
1584000      2.24e+00    1.25e+00      9.10e-03    3.30e-03      2.92e-01    3.18e-01    1.1e-07
1585000      1.99e+00    1.83e+00      7.90e-03    7.20e-03      2.86e-01    2.70e-01    1.1e-07
1586000      8.87e-01    1.38e+00      3.29e-04    4.33e-03      2.78e-01    3.10e-01    1.1e-07
1587000      9.29e-01    2.28e+00      1.57e-03    9.29e-03      2.70e-01    2.95e-01    1.1e-07
1588000      9.70e-01    8.27e-01      1.07e-03    1.53e-05      2.96e-01    2.60e-01    1.1e-07
1589000      9.39e-01    1.24e+00      1.65e-03    3.99e-03      2.72e-01    2.70e-01    1.1e-07
1590000      3.28e+00    9.32e-01      1.40e-02    5.16e-04      3.02e-01    2.91e-01    1.1e-07
1591000      1.33e+00    2.30e+00      4.17e-03    9.52e-03      2.97e-01    2.75e-01    1.1e-07
1592000      3.85e+00    1.49e+00      1.68e-02    5.08e-03      2.76e-01    3.04e-01    1.1e-07
1593000      1.24e+00    3.96e+00      4.19e-03    1.72e-02      2.55e-01    2.93e-01    1.1e-07
1594000      2.13e+00    9.29e-01      8.51e-03    6.42e-04      3.04e-01    2.89e-01    1.1e-07
1595000      1.06e+00    3.01e+00      2.61e-03    1.28e-02      2.77e-01    3.03e-01    1.1e-07
1596000      1.37e+00    1.81e+00      4.72e-03    7.12e-03      2.75e-01    2.70e-01    1.1e-07
1597000      2.33e+00    2.22e+00      9.55e-03    9.09e-03      2.97e-01    2.80e-01    1.1e-07
1598000      2.32e+00    1.08e+00      9.49e-03    1.82e-03      2.93e-01    3.16e-01    1.1e-07
1599000      1.73e+00    1.17e+00      6.60e-03    3.10e-03      2.82e-01    2.97e-01    1.1e-07
1600000      2.01e+00    3.91e+00      8.07e-03    1.71e-02      2.79e-01    2.54e-01    1.0e-07
1601000      1.97e+00    1.19e+00      7.79e-03    3.40e-03      2.88e-01    2.87e-01    1.0e-07
1602000      1.04e+00    2.42e+00      1.86e-03    9.95e-03      3.00e-01    3.00e-01    1.0e-07
1603000      1.87e+00    3.21e+00      7.33e-03    1.38e-02      2.84e-01    2.77e-01    1.0e-07
1604000      3.69e+00    3.45e+00      1.59e-02    1.48e-02      3.07e-01    2.96e-01    1.0e-07
1605000      2.15e+00    1.30e+00      8.70e-03    4.03e-03      2.90e-01    2.95e-01    1.0e-07
1606000      1.50e+00    2.72e+00      5.48e-03    1.15e-02      2.75e-01    2.82e-01    1.0e-07
1607000      1.89e+00    9.99e-01      7.29e-03    1.23e-03      3.02e-01    3.02e-01    1.0e-07
1608000      1.08e+00    9.29e-01      2.10e-03    1.06e-03      3.07e-01    2.83e-01    1.0e-07
1609000      1.71e+00    1.35e+00      6.36e-03    3.71e-03      2.98e-01    3.35e-01    1.0e-07
1610000      1.94e+00    2.43e+00      7.89e-03    1.01e-02      2.56e-01    2.91e-01    1.0e-07
1611000      1.49e+00    1.54e+00      5.35e-03    5.45e-03      2.79e-01    2.97e-01    1.0e-07
1612000      2.47e+00    1.35e+00      1.03e-02    4.61e-03      2.85e-01    2.73e-01    1.0e-07
1613000      9.46e-01    1.46e+00      2.06e-03    5.10e-03      2.60e-01    2.87e-01    1.0e-07
1614000      3.12e+00    1.17e+00      1.33e-02    3.07e-03      2.90e-01    2.99e-01    1.0e-07
1615000      1.07e+00    1.38e+00      1.80e-03    4.49e-03      3.13e-01    2.98e-01    1.0e-07
1616000      1.88e+00    1.61e+00      6.91e-03    5.90e-03      3.35e-01    2.91e-01    1.0e-07
1617000      3.35e+00    2.38e+00      1.46e-02    9.63e-03      2.47e-01    3.18e-01    1.0e-07
1618000      3.79e+00    1.74e+00      1.65e-02    6.64e-03      2.79e-01    2.83e-01    1.0e-07
1619000      1.26e+00    8.63e-01      4.17e-03    9.76e-04      2.68e-01    2.63e-01    1.0e-07
1620000      9.61e-01    3.22e+00      1.59e-03    1.37e-02      2.81e-01    3.07e-01    8.9e-08
1621000      1.19e+00    9.56e-01      3.30e-03    5.64e-04      2.92e-01    2.98e-01    8.9e-08
1622000      1.92e+00    2.10e+00      7.68e-03    8.67e-03      2.71e-01    2.54e-01    8.9e-08
1623000      2.61e+00    1.34e+00      1.08e-02    4.21e-03      3.13e-01    3.01e-01    8.9e-08
1624000      1.25e+00    1.72e+00      3.53e-03    6.56e-03      3.07e-01    2.85e-01    8.9e-08
1625000      1.17e+00    1.07e+00      2.54e-03    2.35e-03      3.23e-01    2.92e-01    8.9e-08
1626000      9.57e-01    2.14e+00      1.92e-03    8.71e-03      2.69e-01    2.76e-01    8.9e-08
1627000      1.02e+00    9.24e-01      1.46e-03    6.33e-04      3.03e-01    2.88e-01    8.9e-08
1628000      1.00e+00    8.09e-01      1.24e-03    9.58e-04      3.03e-01    2.46e-01    8.9e-08
1629000      1.61e+00    9.18e-01      5.38e-03    1.41e-03      3.36e-01    2.71e-01    8.9e-08
1630000      1.89e+00    1.76e+00      7.49e-03    7.00e-03      2.77e-01    2.56e-01    8.9e-08
1631000      5.70e+00    1.68e+00      2.52e-02    6.12e-03      2.83e-01    3.09e-01    8.9e-08
1632000      2.52e+00    1.63e+00      1.05e-02    6.20e-03      2.88e-01    2.70e-01    8.9e-08
1633000      1.93e+00    1.17e+00      7.72e-03    2.86e-03      2.74e-01    3.08e-01    8.9e-08
1634000      1.34e+00    1.07e+00      4.52e-03    2.46e-03      2.79e-01    2.90e-01    8.9e-08
1635000      3.83e+00    1.10e+00      1.66e-02    1.28e-03      2.83e-01    3.34e-01    8.9e-08
1636000      1.50e+00    1.25e+00      5.37e-03    3.97e-03      2.85e-01    2.79e-01    8.9e-08
1637000      5.34e+00    9.01e-01      2.35e-02    5.87e-04      3.05e-01    2.81e-01    8.9e-08
1638000      1.66e+00    1.40e+00      6.24e-03    4.73e-03      2.85e-01    2.87e-01    8.9e-08
1639000      2.26e+00    1.48e+00      9.12e-03    5.02e-03      3.07e-01    3.05e-01    8.9e-08
1640000      1.24e+00    1.68e+00      3.92e-03    6.41e-03      2.75e-01    2.77e-01    7.9e-08
1641000      2.01e+00    4.90e+00      7.96e-03    2.15e-02      2.92e-01    2.98e-01    7.9e-08
1642000      8.71e-01    1.01e+00      4.00e-04    2.35e-03      2.73e-01    2.73e-01    7.9e-08
1643000      2.55e+00    9.28e-01      1.06e-02    6.40e-04      2.93e-01    2.89e-01    7.9e-08
1644000      1.68e+00    1.41e+00      6.52e-03    4.48e-03      2.60e-01    3.12e-01    7.9e-08
1645000      2.86e+00    2.79e+00      1.22e-02    1.18e-02      2.71e-01    2.86e-01    7.9e-08
1646000      1.77e+00    1.14e+00      6.39e-03    3.06e-03      3.28e-01    2.87e-01    7.9e-08
1647000      1.22e+00    9.09e-01      3.81e-03    1.10e-03      2.76e-01    2.75e-01    7.9e-08
1648000      1.64e+00    1.07e+00      6.25e-03    2.36e-03      2.73e-01    2.93e-01    7.9e-08
1649000      1.24e+00    1.34e+00      3.87e-03    3.85e-03      2.78e-01    3.24e-01    7.9e-08
1650000      3.82e+00    1.17e+00      1.66e-02    3.46e-03      2.72e-01    2.75e-01    7.9e-08
1651000      2.44e+00    9.72e-01      1.01e-02    1.86e-03      2.93e-01    2.76e-01    7.9e-08
1652000      2.33e+00    1.82e+00      9.82e-03    6.72e-03      2.46e-01    3.25e-01    7.9e-08
1653000      2.77e+00    1.01e+00      1.16e-02    2.41e-03      3.00e-01    2.69e-01    7.9e-08
1654000      2.60e+00    1.59e+00      1.08e-02    5.99e-03      3.13e-01    2.69e-01    7.9e-08
1655000      1.41e+00    1.13e+00      4.62e-03    2.64e-03      3.01e-01    3.05e-01    7.9e-08
1656000      1.93e+00    9.65e-01      7.44e-03    1.48e-03      3.06e-01    2.86e-01    7.9e-08
1657000      2.42e+00    1.51e+00      9.99e-03    5.56e-03      2.91e-01    2.73e-01    7.9e-08
1658000      1.25e+00    1.79e+00      3.40e-03    6.94e-03      3.11e-01    2.84e-01    7.9e-08
1659000      2.76e+00    1.62e+00      1.17e-02    5.84e-03      2.84e-01    3.03e-01    7.9e-08
1660000      3.24e+00    3.21e+00      1.39e-02    1.37e-02      2.87e-01    3.07e-01    7.1e-08
1661000      3.70e+00    1.67e+00      1.62e-02    6.07e-03      2.46e-01    3.09e-01    7.1e-08
1662000      9.31e-01    1.24e+00      1.34e-03    3.60e-03      2.78e-01    2.98e-01    7.1e-08
1663000      1.22e+00    1.63e+00      3.82e-03    6.09e-03      2.75e-01    2.81e-01    7.1e-08
1664000      2.60e+00    1.08e+00      1.10e-02    2.86e-03      2.69e-01    2.76e-01    7.1e-08
1665000      2.66e+00    2.28e+00      1.11e-02    9.19e-03      3.07e-01    3.08e-01    7.1e-08
1666000      2.34e+00    9.64e-01      9.63e-03    2.19e-04      2.84e-01    3.03e-01    7.1e-08
1667000      3.05e+00    8.57e-01      1.30e-02    5.46e-04      3.04e-01    2.67e-01    7.1e-08
1668000      1.08e+00    2.55e+00      2.57e-03    1.07e-02      2.90e-01    2.83e-01    7.1e-08
1669000      4.20e+00    9.85e-01      1.82e-02    1.90e-03      3.28e-01    2.80e-01    7.1e-08
1670000      1.58e+00    2.11e+00      6.03e-03    8.27e-03      2.59e-01    3.17e-01    7.1e-08
1671000      1.82e+00    2.03e+00      7.06e-03    8.15e-03      2.84e-01    2.85e-01    7.1e-08
1672000      9.35e-01    9.46e-01      4.31e-04    1.69e-03      2.93e-01    2.73e-01    7.1e-08
1673000      7.95e-01    2.11e+00      7.14e-04    8.60e-03      2.46e-01    2.76e-01    7.1e-08
1674000      1.23e+00    1.33e+00      3.80e-03    4.55e-03      2.82e-01    2.68e-01    7.1e-08
1675000      1.83e+00    1.20e+00      7.30e-03    3.29e-03      2.64e-01    3.00e-01    7.1e-08
1676000      1.52e+00    1.60e+00      5.24e-03    6.08e-03      3.06e-01    2.68e-01    7.1e-08
1677000      1.47e+00    1.62e+00      5.29e-03    5.78e-03      2.75e-01    3.10e-01    7.1e-08
1678000      1.83e+00    2.88e+00      7.04e-03    1.23e-02      2.97e-01    2.59e-01    7.1e-08
1679000      3.30e+00    4.12e+00      1.43e-02    1.80e-02      2.64e-01    2.97e-01    7.1e-08
1680000      4.25e+00    1.54e+00      1.84e-02    5.72e-03      3.17e-01    2.70e-01    6.3e-08
1681000      2.84e+00    1.34e+00      1.20e-02    4.60e-03      2.99e-01    2.73e-01    6.3e-08
1682000      9.38e-01    1.45e+00      1.51e-03    4.65e-03      2.76e-01    3.17e-01    6.3e-08
1683000      1.09e+00    1.04e+00      2.49e-03    2.21e-03      2.97e-01    2.89e-01    6.3e-08
1684000      1.84e+00    2.29e+00      7.01e-03    9.46e-03      3.04e-01    2.74e-01    6.3e-08
1685000      1.93e+00    4.35e+00      7.41e-03    1.90e-02      3.13e-01    2.94e-01    6.3e-08
1686000      2.00e+00    1.26e+00      8.19e-03    3.47e-03      2.57e-01    3.15e-01    6.3e-08
1687000      9.33e-01    9.43e-01      9.11e-04    9.79e-04      2.87e-01    2.89e-01    6.3e-08
1688000      3.95e+00    1.38e+00      1.72e-02    4.48e-03      2.99e-01    2.98e-01    6.3e-08
1689000      1.15e+00    1.10e+00      3.15e-03    1.31e-03      2.86e-01    3.34e-01    6.3e-08
1690000      2.06e+00    1.58e+00      8.09e-03    5.97e-03      3.08e-01    2.69e-01    6.3e-08
1691000      1.49e+00    3.44e+00      5.42e-03    1.49e-02      2.75e-01    2.83e-01    6.3e-08
1692000      1.83e+00    3.31e+00      7.26e-03    1.43e-02      2.68e-01    2.57e-01    6.3e-08
1693000      3.04e+00    3.31e+00      1.29e-02    1.41e-02      3.05e-01    3.07e-01    6.3e-08
1694000      1.95e+00    1.03e+00      7.86e-03    2.15e-03      2.68e-01    2.88e-01    6.3e-08
1695000      1.56e+00    1.17e+00      5.55e-03    2.67e-03      2.99e-01    3.16e-01    6.3e-08
1696000      1.57e+00    2.19e+00      5.92e-03    8.85e-03      2.64e-01    2.99e-01    6.3e-08
1697000      1.01e+00    1.01e+00      2.29e-03    2.43e-03      2.73e-01    2.69e-01    6.3e-08
1698000      2.51e+00    9.54e-01      1.06e-02    1.66e-03      2.58e-01    2.77e-01    6.3e-08
1699000      2.75e+00    1.54e+00      1.16e-02    5.66e-03      2.88e-01    2.76e-01    6.3e-08
1700000      1.37e+00    1.70e+00      4.82e-03    6.52e-03      2.68e-01    2.77e-01    5.6e-08
1701000      2.11e+00    1.17e+00      8.70e-03    2.45e-03      2.61e-01    3.25e-01    5.6e-08
1702000      1.76e+00    1.01e+00      6.73e-03    2.34e-03      2.87e-01    2.73e-01    5.6e-08
1703000      1.06e+00    8.98e-01      2.73e-03    7.08e-04      2.73e-01    2.79e-01    5.6e-08
1704000      2.18e+00    9.47e-01      8.73e-03    5.19e-05      3.04e-01    2.99e-01    5.6e-08
1705000      1.78e+00    1.24e+00      6.90e-03    4.01e-03      2.77e-01    2.70e-01    5.6e-08
1706000      3.35e+00    9.77e-01      1.44e-02    1.83e-03      2.77e-01    2.80e-01    5.6e-08
1707000      1.94e+00    1.34e+00      7.40e-03    3.84e-03      3.20e-01    3.24e-01    5.6e-08
1708000      1.93e+00    1.16e+00      7.50e-03    2.95e-03      3.03e-01    3.01e-01    5.6e-08
1709000      1.58e+00    1.46e+00      5.45e-03    5.21e-03      3.15e-01    2.76e-01    5.6e-08
1710000      1.03e+00    1.10e+00      6.44e-04    3.06e-03      3.22e-01    2.73e-01    5.6e-08
1711000      1.30e+00    2.20e+00      4.46e-03    9.04e-03      2.64e-01    2.78e-01    5.6e-08
1712000      9.68e-01    1.72e+00      1.84e-03    6.88e-03      2.76e-01    2.44e-01    5.6e-08
1713000      3.62e+00    9.95e-01      1.58e-02    1.34e-03      2.62e-01    2.99e-01    5.6e-08
1714000      2.30e+00    1.74e+00      9.47e-03    6.19e-03      2.81e-01    3.33e-01    5.6e-08
1715000      1.59e+00    4.17e+00      5.61e-03    1.82e-02      3.06e-01    2.91e-01    5.6e-08
1716000      3.82e+00    3.35e+00      1.65e-02    1.44e-02      3.15e-01    3.01e-01    5.6e-08
1717000      3.41e+00    2.82e+00      1.47e-02    1.20e-02      2.75e-01    2.80e-01    5.6e-08
1718000      2.10e+00    8.95e-01      8.48e-03    6.88e-04      2.88e-01    2.78e-01    5.6e-08
1719000      1.35e+00    1.20e+00      4.66e-03    3.62e-03      2.71e-01    2.78e-01    5.6e-08
1720000      1.42e+00    9.47e-01      5.14e-03    1.46e-03      2.61e-01    2.81e-01    5.0e-08
1721000      1.66e+00    2.38e+00      6.21e-03    1.01e-02      2.88e-01    2.28e-01    5.0e-08
1722000      1.00e+00    9.04e-01      2.06e-03    4.57e-04      2.80e-01    2.83e-01    5.0e-08
1723000      1.03e+00    2.57e+00      1.69e-03    1.07e-02      3.02e-01    3.03e-01    5.0e-08
1724000      9.36e-01    1.92e+00      1.20e-03    7.32e-03      2.83e-01    3.14e-01    5.0e-08
1725000      1.49e+00    8.96e-01      5.03e-03    6.62e-04      3.10e-01    2.79e-01    5.0e-08
1726000      9.97e-01    2.15e+00      1.24e-03    8.74e-03      3.02e-01    2.81e-01    5.0e-08
1727000      1.99e+00    2.28e+00      8.04e-03    9.23e-03      2.72e-01    3.09e-01    5.0e-08
1728000      1.40e+00    1.35e+00      4.72e-03    3.74e-03      2.88e-01    3.35e-01    5.0e-08
1729000      2.36e+00    4.04e+00      9.74e-03    1.76e-02      2.86e-01    2.98e-01    5.0e-08
1730000      3.04e+00    1.41e+00      1.31e-02    5.02e-03      2.61e-01    2.69e-01    5.0e-08
1731000      3.54e+00    1.04e+00      1.52e-02    9.36e-04      3.10e-01    3.20e-01    5.0e-08
1732000      1.46e+00    2.07e+00      4.79e-03    8.38e-03      3.12e-01    2.79e-01    5.0e-08
1733000      2.48e+00    4.54e+00      1.03e-02    1.98e-02      2.98e-01    3.21e-01    5.0e-08
1734000      1.61e+00    1.26e+00      5.72e-03    3.71e-03      3.09e-01    2.99e-01    5.0e-08
1735000      2.16e+00    9.26e-01      8.96e-03    1.95e-03      2.55e-01    2.58e-01    5.0e-08
1736000      1.83e+00    9.14e-01      6.86e-03    1.08e-03      3.14e-01    2.78e-01    5.0e-08
1737000      2.27e+00    1.06e+00      9.18e-03    2.27e-03      3.05e-01    2.92e-01    5.0e-08
1738000      2.44e+00    2.65e+00      1.02e-02    1.11e-02      2.62e-01    2.86e-01    5.0e-08
1739000      4.02e+00    2.38e+00      1.77e-02    1.00e-02      2.47e-01    2.55e-01    5.0e-08
1740000      1.72e+00    1.12e+00      6.46e-03    3.10e-03      2.97e-01    2.78e-01    4.5e-08
1741000      1.02e+00    2.21e+00      1.14e-03    9.15e-03      3.13e-01    2.68e-01    4.5e-08
#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1741000      2.67e+00    3.13e+00      1.05e-03    4.45e-03      2.79e-01    3.12e-01    8.2e-05
1742000      2.58e+00    3.71e+00      1.88e-03    1.16e-02      2.67e-01    2.88e-01    8.2e-05
1743000      3.18e+00    3.43e+00      6.69e-03    1.01e-02      2.97e-01    2.78e-01    8.2e-05
