#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1525000      2.06e+00    1.42e+00      8.49e-03    5.00e-03      2.54e-01    2.73e-01    1.6e-07
1526000      1.69e+00    9.14e-01      6.37e-03    6.71e-05      2.88e-01    2.87e-01    1.6e-07
1527000      2.09e+00    2.47e+00      8.34e-03    1.04e-02      2.94e-01    2.69e-01    1.6e-07
1528000      2.45e+00    2.21e+00      1.01e-02    9.03e-03      3.03e-01    2.81e-01    1.6e-07
1529000      9.35e-01    1.34e+00      1.05e-03    4.35e-03      2.84e-01    2.89e-01    1.6e-07
1530000      9.87e-01    9.76e-01      1.30e-03    4.63e-05      2.96e-01    3.06e-01    1.6e-07
1531000      1.70e+00    1.47e+00      6.59e-03    4.76e-03      2.64e-01    3.19e-01    1.6e-07
1532000      1.26e+00    9.61e-01      4.23e-03    1.96e-03      2.62e-01    2.68e-01    1.6e-07
1533000      1.46e+00    2.66e+00      5.34e-03    1.11e-02      2.62e-01    3.02e-01    1.6e-07
1534000      2.02e+00    1.24e+00      8.18e-03    4.12e-03      2.70e-01    2.63e-01    1.6e-07
1535000      1.04e+00    1.70e+00      2.30e-03    6.70e-03      2.84e-01    2.56e-01    1.6e-07
1536000      1.05e+00    2.36e+00      2.88e-03    9.81e-03      2.61e-01    2.74e-01    1.6e-07
1537000      1.24e+00    3.44e+00      3.72e-03    1.47e-02      2.86e-01    3.20e-01    1.6e-07
1538000      1.46e+00    1.70e+00      4.79e-03    6.13e-03      3.09e-01    3.15e-01    1.6e-07
1539000      4.30e+00    3.24e+00      1.88e-02    1.38e-02      3.04e-01    3.02e-01    1.6e-07
1540000      1.09e+00    4.25e+00      2.60e-03    1.86e-02      2.89e-01    2.82e-01    1.4e-07
1541000      5.22e+00    1.14e+00      2.31e-02    3.51e-03      2.52e-01    2.61e-01    1.4e-07
1542000      3.16e+00    1.71e+00      1.36e-02    6.18e-03      2.80e-01    3.16e-01    1.4e-07
1543000      1.16e+00    1.27e+00      3.34e-03    4.13e-03      2.79e-01    2.73e-01    1.4e-07
1544000      2.54e+00    8.37e-01      1.05e-02    3.89e-04      3.05e-01    2.62e-01    1.4e-07
1545000      3.98e+00    1.09e+00      1.72e-02    2.87e-03      3.20e-01    2.76e-01    1.4e-07
1546000      2.27e+00    4.77e+00      9.32e-03    2.09e-02      2.80e-01    2.82e-01    1.4e-07
1547000      3.24e+00    1.52e+00      1.38e-02    5.74e-03      3.11e-01    2.57e-01    1.4e-07
1548000      9.16e-01    2.05e+00      2.56e-05    8.42e-03      2.88e-01    2.58e-01    1.4e-07
1549000      9.02e-01    2.29e+00      1.72e-04    9.43e-03      2.83e-01    2.76e-01    1.4e-07
1550000      9.44e-01    3.76e+00      6.41e-06    1.65e-02      2.96e-01    2.46e-01    1.4e-07
1551000      1.08e+00    1.25e+00      2.37e-03    3.75e-03      2.96e-01    2.90e-01    1.4e-07
1552000      1.33e+00    2.99e+00      4.08e-03    1.27e-02      3.04e-01    2.87e-01    1.4e-07
1553000      2.30e+00    3.31e+00      9.44e-03    1.40e-02      2.84e-01    3.28e-01    1.4e-07
1554000      1.17e+00    1.82e+00      3.49e-03    6.88e-03      2.75e-01    3.06e-01    1.4e-07
1555000      3.82e+00    1.96e+00      1.66e-02    7.42e-03      2.82e-01    3.29e-01    1.4e-07
1556000      1.05e+00    9.49e-01      2.74e-03    1.76e-03      2.67e-01    2.71e-01    1.4e-07
1557000      2.02e+00    3.33e+00      7.80e-03    1.43e-02      3.20e-01    3.04e-01    1.4e-07
1558000      1.89e+00    1.33e+00      7.49e-03    4.48e-03      2.74e-01    2.73e-01    1.4e-07
1559000      2.20e+00    2.02e+00      9.11e-03    8.18e-03      2.60e-01    2.69e-01    1.4e-07
1560000      2.97e+00    2.79e+00      1.26e-02    1.18e-02      2.90e-01    2.84e-01    1.3e-07
1561000      9.84e-01    3.93e+00      1.44e-03    1.71e-02      2.92e-01    2.77e-01    1.3e-07
1562000      2.59e+00    3.60e+00      1.08e-02    1.56e-02      2.90e-01    2.78e-01    1.3e-07
1563000      9.13e-01    1.47e+00      7.13e-04    5.23e-03      2.83e-01    2.82e-01    1.3e-07
1564000      3.41e+00    9.59e-01      1.45e-02    1.69e-03      3.31e-01    2.77e-01    1.3e-07
1565000      2.04e+00    1.84e+00      8.03e-03    7.13e-03      3.02e-01    2.88e-01    1.3e-07
1566000      4.03e+00    1.31e+00      1.74e-02    4.01e-03      3.19e-01    3.00e-01    1.3e-07
1567000      2.09e+00    1.36e+00      8.52e-03    4.76e-03      2.69e-01    2.66e-01    1.3e-07
1568000      9.31e-01    8.60e-01      2.61e-04    1.16e-04      2.92e-01    2.70e-01    1.3e-07
1569000      9.37e-01    3.19e+00      8.25e-04    1.37e-02      2.89e-01    2.93e-01    1.3e-07
1570000      1.46e+00    1.60e+00      5.25e-03    6.01e-03      2.72e-01    2.74e-01    1.3e-07
1571000      2.56e+00    1.59e+00      1.08e-02    6.01e-03      2.61e-01    2.67e-01    1.3e-07
1572000      3.69e+00    1.07e+00      1.59e-02    2.78e-03      3.08e-01    2.74e-01    1.3e-07
1573000      9.80e-01    8.94e-01      2.28e-03    2.36e-04      2.63e-01    2.80e-01    1.3e-07
1574000      1.93e+00    1.26e+00      7.81e-03    4.22e-03      2.61e-01    2.63e-01    1.3e-07
1575000      1.63e+00    4.31e+00      6.04e-03    1.90e-02      2.86e-01    2.39e-01    1.3e-07
1576000      9.88e-01    1.60e+00      7.66e-04    5.80e-03      3.06e-01    2.97e-01    1.3e-07
1577000      1.07e+00    2.78e+00      1.90e-03    1.16e-02      3.07e-01    3.03e-01    1.3e-07
1578000      1.15e+00    9.62e-01      2.75e-03    8.90e-04      3.04e-01    2.96e-01    1.3e-07
1579000      1.32e+00    1.27e+00      4.02e-03    4.14e-03      3.05e-01    2.73e-01    1.3e-07
1580000      2.11e+00    2.71e+00      8.57e-03    1.15e-02      2.75e-01    2.73e-01    1.1e-07
1581000      5.03e+00    2.28e+00      2.22e-02    9.40e-03      2.51e-01    2.80e-01    1.1e-07
1582000      1.83e+00    2.25e+00      7.08e-03    9.27e-03      2.91e-01    2.72e-01    1.1e-07
1583000      8.79e-01    3.28e+00      1.16e-03    1.40e-02      2.64e-01    3.14e-01    1.1e-07
1584000      2.51e+00    1.26e+00      1.04e-02    3.28e-03      2.96e-01    3.23e-01    1.1e-07
1585000      1.93e+00    1.89e+00      7.55e-03    7.46e-03      2.92e-01    2.81e-01    1.1e-07
1586000      8.98e-01    1.39e+00      5.79e-04    4.48e-03      2.80e-01    3.02e-01    1.1e-07
1587000      9.78e-01    2.42e+00      2.30e-03    1.00e-02      2.62e-01    2.84e-01    1.1e-07
1588000      1.06e+00    8.65e-01      2.55e-03    6.09e-04      2.82e-01    2.69e-01    1.1e-07
1589000      1.48e+00    1.59e+00      5.45e-03    6.04e-03      2.63e-01    2.67e-01    1.1e-07
1590000      3.00e+00    9.11e-01      1.28e-02    1.36e-04      2.89e-01    2.86e-01    1.1e-07
1591000      1.36e+00    2.38e+00      4.43e-03    9.88e-03      2.91e-01    2.79e-01    1.1e-07
1592000      3.47e+00    1.46e+00      1.50e-02    4.93e-03      2.82e-01    3.03e-01    1.1e-07
1593000      1.02e+00    4.10e+00      2.44e-03    1.78e-02      2.69e-01    2.91e-01    1.1e-07
1594000      1.54e+00    1.04e+00      5.35e-03    2.09e-03      3.07e-01    2.92e-01    1.1e-07
1595000      9.71e-01    3.26e+00      1.98e-03    1.40e-02      2.72e-01    2.85e-01    1.1e-07
1596000      8.21e-01    2.15e+00      4.05e-04    8.84e-03      2.57e-01    2.64e-01    1.1e-07
1597000      2.71e+00    2.13e+00      1.14e-02    8.72e-03      2.84e-01    2.67e-01    1.1e-07
1598000      1.36e+00    9.78e-01      4.55e-03    2.65e-04      2.84e-01    3.07e-01    1.1e-07
1599000      1.40e+00    1.16e+00      4.89e-03    3.06e-03      2.76e-01    2.95e-01    1.1e-07
1600000      2.28e+00    4.40e+00      9.39e-03    1.93e-02      2.80e-01    2.57e-01    1.0e-07
1601000      1.56e+00    1.75e+00      5.62e-03    6.50e-03      2.93e-01    3.04e-01    1.0e-07
1602000      1.47e+00    3.18e+00      5.13e-03    1.36e-02      2.91e-01    2.98e-01    1.0e-07
1603000      1.39e+00    3.57e+00      4.59e-03    1.55e-02      2.93e-01    2.78e-01    1.0e-07
1604000      3.49e+00    3.45e+00      1.50e-02    1.49e-02      3.15e-01    2.93e-01    1.0e-07
1605000      1.90e+00    1.21e+00      7.45e-03    3.58e-03      2.87e-01    2.85e-01    1.0e-07
1606000      9.78e-01    3.26e+00      1.54e-03    1.40e-02      2.88e-01    2.82e-01    1.0e-07
1607000      2.00e+00    9.62e-01      7.89e-03    8.05e-04      2.96e-01    2.97e-01    1.0e-07
1608000      1.02e+00    1.05e+00      1.28e-03    1.94e-03      3.07e-01    3.00e-01    1.0e-07
1609000      1.87e+00    1.57e+00      7.25e-03    5.29e-03      2.94e-01    3.27e-01    1.0e-07
1610000      1.89e+00    2.30e+00      7.62e-03    9.46e-03      2.60e-01    2.80e-01    1.0e-07
1611000      1.43e+00    1.19e+00      5.17e-03    3.19e-03      2.66e-01    2.99e-01    1.0e-07
1612000      1.96e+00    1.42e+00      7.79e-03    4.97e-03      2.85e-01    2.76e-01    1.0e-07
1613000      1.25e+00    1.29e+00      4.28e-03    4.08e-03      2.52e-01    2.87e-01    1.0e-07
1614000      3.66e+00    1.45e+00      1.58e-02    4.93e-03      2.91e-01    2.97e-01    1.0e-07
1615000      1.08e+00    1.24e+00      2.33e-03    3.64e-03      2.99e-01    2.95e-01    1.0e-07
1616000      1.32e+00    1.84e+00      2.72e-03    7.12e-03      3.70e-01    2.88e-01    1.0e-07
1617000      2.76e+00    2.56e+00      1.18e-02    1.05e-02      2.40e-01    3.26e-01    1.0e-07
1618000      3.43e+00    2.46e+00      1.48e-02    1.02e-02      2.90e-01    2.92e-01    1.0e-07
1619000      1.37e+00    9.81e-01      4.78e-03    1.70e-03      2.71e-01    2.85e-01    1.0e-07
1620000      8.99e-01    3.09e+00      3.33e-04    1.32e-02      2.82e-01    2.98e-01    8.9e-08
1621000      1.13e+00    1.10e+00      2.95e-03    2.72e-03      2.90e-01    2.90e-01    8.9e-08
1622000      1.88e+00    1.98e+00      7.53e-03    8.00e-03      2.67e-01    2.65e-01    8.9e-08
1623000      3.24e+00    1.72e+00      1.37e-02    6.40e-03      3.20e-01    3.00e-01    8.9e-08
1624000      1.03e+00    1.65e+00      1.80e-03    6.13e-03      2.99e-01    2.90e-01    8.9e-08
1625000      1.16e+00    9.39e-01      2.74e-03    5.58e-04      3.09e-01    2.93e-01    8.9e-08
1626000      9.97e-01    2.63e+00      2.21e-03    1.11e-02      2.73e-01    2.73e-01    8.9e-08
1627000      1.75e+00    9.09e-01      6.51e-03    4.78e-04      3.07e-01    2.84e-01    8.9e-08
1628000      1.04e+00    8.05e-01      2.21e-03    3.78e-04      2.89e-01    2.52e-01    8.9e-08
1629000      1.04e+00    1.10e+00      8.07e-04    2.99e-03      3.21e-01    2.76e-01    8.9e-08
1630000      1.71e+00    1.71e+00      6.52e-03    6.74e-03      2.84e-01    2.56e-01    8.9e-08
1631000      5.52e+00    1.65e+00      2.44e-02    5.77e-03      2.86e-01    3.24e-01    8.9e-08
1632000      1.05e+00    1.95e+00      2.65e-03    7.86e-03      2.74e-01    2.67e-01    8.9e-08
1633000      1.90e+00    1.48e+00      7.47e-03    5.08e-03      2.84e-01    2.98e-01    8.9e-08
1634000      1.53e+00    1.09e+00      5.55e-03    2.85e-03      2.80e-01    2.80e-01    8.9e-08
1635000      4.08e+00    1.14e+00      1.78e-02    1.29e-04      2.74e-01    3.60e-01    8.9e-08
1636000      1.17e+00    1.76e+00      3.20e-03    6.80e-03      2.93e-01    2.81e-01    8.9e-08
1637000      5.05e+00    1.30e+00      2.22e-02    4.17e-03      3.05e-01    2.86e-01    8.9e-08
1638000      2.24e+00    1.04e+00      9.21e-03    2.47e-03      2.76e-01    2.76e-01    8.9e-08
1639000      2.71e+00    1.09e+00      1.13e-02    2.12e-03      3.13e-01    3.10e-01    8.9e-08
1640000      1.97e+00    1.83e+00      7.91e-03    7.23e-03      2.71e-01    2.72e-01    7.9e-08
1641000      1.81e+00    5.41e+00      6.92e-03    2.38e-02      2.94e-01    3.05e-01    7.9e-08
1642000      9.84e-01    1.12e+00      2.23e-03    3.32e-03      2.67e-01    2.64e-01    7.9e-08
1643000      2.27e+00    1.03e+00      9.30e-03    2.05e-03      2.84e-01    2.92e-01    7.9e-08
1644000      1.46e+00    1.26e+00      5.48e-03    3.68e-03      2.48e-01    3.00e-01    7.9e-08
1645000      2.79e+00    2.72e+00      1.19e-02    1.14e-02      2.67e-01    2.92e-01    7.9e-08
1646000      2.01e+00    1.66e+00      7.72e-03    6.20e-03      3.26e-01    2.89e-01    7.9e-08
1647000      1.61e+00    9.83e-01      6.02e-03    2.15e-03      2.78e-01    2.70e-01    7.9e-08
1648000      1.37e+00    9.44e-01      4.69e-03    8.37e-04      2.76e-01    2.91e-01    7.9e-08
1649000      1.87e+00    1.46e+00      7.51e-03    4.61e-03      2.58e-01    3.24e-01    7.9e-08
1650000      2.47e+00    2.12e+00      1.04e-02    8.65e-03      2.63e-01    2.70e-01    7.9e-08
1651000      2.91e+00    9.09e-01      1.24e-02    2.12e-04      2.90e-01    2.86e-01    7.9e-08
1652000      2.24e+00    1.99e+00      9.40e-03    7.56e-03      2.41e-01    3.29e-01    7.9e-08
1653000      1.65e+00    9.07e-01      6.13e-03    8.69e-04      2.92e-01    2.79e-01    7.9e-08
1654000      3.42e+00    2.40e+00      1.46e-02    1.01e-02      3.06e-01    2.60e-01    7.9e-08
1655000      1.19e+00    1.34e+00      3.39e-03    4.17e-03      2.90e-01    3.03e-01    7.9e-08
1656000      2.64e+00    1.02e+00      1.11e-02    2.00e-03      2.85e-01    2.88e-01    7.9e-08
1657000      1.49e+00    1.49e+00      5.42e-03    5.30e-03      2.74e-01    2.83e-01    7.9e-08
1658000      1.27e+00    1.44e+00      3.71e-03    5.15e-03      3.01e-01    2.75e-01    7.9e-08
1659000      2.83e+00    1.13e+00      1.20e-02    2.76e-03      2.84e-01    2.98e-01    7.9e-08
1660000      3.12e+00    3.08e+00      1.33e-02    1.31e-02      2.89e-01    2.98e-01    7.1e-08
1661000      2.89e+00    1.64e+00      1.25e-02    5.70e-03      2.45e-01    3.24e-01    7.1e-08
1662000      9.12e-01    1.30e+00      1.19e-03    3.84e-03      2.75e-01    3.09e-01    7.1e-08
1663000      9.52e-01    2.14e+00      1.69e-03    8.73e-03      2.75e-01    2.76e-01    7.1e-08
1664000      2.20e+00    9.04e-01      9.09e-03    1.05e-03      2.65e-01    2.75e-01    7.1e-08
1665000      1.63e+00    3.34e+00      5.89e-03    1.43e-02      3.03e-01    3.08e-01    7.1e-08
1666000      2.44e+00    1.04e+00      1.02e-02    1.91e-03      2.70e-01    2.99e-01    7.1e-08
1667000      3.81e+00    9.03e-01      1.66e-02    1.43e-03      2.90e-01    2.66e-01    7.1e-08
1668000      1.61e+00    2.95e+00      5.98e-03    1.26e-02      2.84e-01    2.78e-01    7.1e-08
1669000      5.21e+00    9.44e-01      2.28e-02    1.25e-03      3.25e-01    2.84e-01    7.1e-08
1670000      2.18e+00    2.79e+00      9.03e-03    1.16e-02      2.60e-01    3.19e-01    7.1e-08
1671000      1.50e+00    3.03e+00      5.48e-03    1.30e-02      2.73e-01    2.78e-01    7.1e-08
1672000      1.00e+00    8.94e-01      2.06e-03    5.55e-04      2.81e-01    2.79e-01    7.1e-08
1673000      8.76e-01    2.61e+00      1.72e-03    1.10e-02      2.48e-01    2.73e-01    7.1e-08
1674000      1.45e+00    1.23e+00      5.14e-03    4.02e-03      2.76e-01    2.63e-01    7.1e-08
1675000      1.89e+00    1.25e+00      7.49e-03    3.87e-03      2.74e-01    2.86e-01    7.1e-08
1676000      1.82e+00    1.75e+00      6.92e-03    6.97e-03      3.04e-01    2.54e-01    7.1e-08
1677000      1.62e+00    3.31e+00      6.04e-03    1.41e-02      2.80e-01    3.28e-01    7.1e-08
1678000      2.26e+00    2.78e+00      9.15e-03    1.18e-02      3.00e-01    2.71e-01    7.1e-08
1679000      2.54e+00    4.25e+00      1.08e-02    1.86e-02      2.60e-01    2.82e-01    7.1e-08
1680000      4.99e+00    1.62e+00      2.18e-02    6.14e-03      3.35e-01    2.70e-01    6.3e-08
1681000      3.26e+00    1.41e+00      1.40e-02    4.95e-03      2.98e-01    2.76e-01    6.3e-08
1682000      1.09e+00    1.42e+00      3.09e-03    4.55e-03      2.68e-01    3.14e-01    6.3e-08
1683000      9.60e-01    1.35e+00      7.18e-04    4.28e-03      2.98e-01    3.00e-01    6.3e-08
1684000      1.23e+00    1.46e+00      3.57e-03    5.31e-03      2.95e-01    2.67e-01    6.3e-08
1685000      1.98e+00    4.44e+00      7.64e-03    1.94e-02      3.14e-01    2.86e-01    6.3e-08
1686000      1.72e+00    1.17e+00      6.79e-03    3.00e-03      2.54e-01    3.04e-01    6.3e-08
1687000      1.12e+00    1.17e+00      3.13e-03    3.29e-03      2.75e-01    2.88e-01    6.3e-08
1688000      3.89e+00    1.24e+00      1.69e-02    3.63e-03      2.96e-01    2.95e-01    6.3e-08
1689000      1.25e+00    1.14e+00      3.76e-03    9.71e-05      2.93e-01    3.60e-01    6.3e-08
1690000      1.60e+00    2.40e+00      5.59e-03    1.01e-02      3.14e-01    2.60e-01    6.3e-08
1691000      2.35e+00    3.76e+00      9.78e-03    1.63e-02      2.69e-01    2.86e-01    6.3e-08
1692000      2.34e+00    3.86e+00      9.80e-03    1.68e-02      2.61e-01    2.70e-01    6.3e-08
1693000      3.41e+00    3.39e+00      1.46e-02    1.45e-02      3.13e-01    3.01e-01    6.3e-08
1694000      1.95e+00    1.09e+00      7.89e-03    2.80e-03      2.63e-01    2.83e-01    6.3e-08
1695000      1.31e+00    1.12e+00      4.30e-03    1.97e-03      2.82e-01    3.23e-01    6.3e-08
1696000      1.51e+00    2.57e+00      5.51e-03    1.07e-02      2.74e-01    2.92e-01    6.3e-08
1697000      1.28e+00    9.07e-01      4.35e-03    8.80e-04      2.63e-01    2.79e-01    6.3e-08
1698000      2.22e+00    9.75e-01      9.21e-03    2.02e-03      2.61e-01    2.72e-01    6.3e-08
1699000      2.45e+00    1.61e+00      1.01e-02    6.03e-03      2.92e-01    2.79e-01    6.3e-08
1700000      1.61e+00    1.78e+00      6.10e-03    6.93e-03      2.70e-01    2.76e-01    5.6e-08
1701000      2.16e+00    1.26e+00      8.93e-03    3.59e-03      2.63e-01    3.06e-01    5.6e-08
1702000      1.74e+00    1.12e+00      6.67e-03    3.33e-03      2.84e-01    2.64e-01    5.6e-08
1703000      8.71e-01    1.01e+00      1.49e-04    2.16e-03      2.75e-01    2.80e-01    5.6e-08
1704000      1.45e+00    9.90e-01      4.84e-03    1.18e-03      3.04e-01    3.01e-01    5.6e-08
1705000      1.63e+00    1.60e+00      6.22e-03    6.05e-03      2.66e-01    2.67e-01    5.6e-08
1706000      3.53e+00    1.27e+00      1.53e-02    4.15e-03      2.73e-01    2.72e-01    5.6e-08
1707000      1.56e+00    1.45e+00      5.30e-03    4.57e-03      3.20e-01    3.24e-01    5.6e-08
1708000      1.24e+00    1.32e+00      3.86e-03    4.31e-03      2.80e-01    2.83e-01    5.6e-08
1709000      1.55e+00    1.03e+00      5.57e-03    2.30e-03      2.90e-01    2.82e-01    5.6e-08
1710000      1.31e+00    1.22e+00      3.67e-03    3.59e-03      3.24e-01    2.88e-01    5.6e-08
1711000      1.98e+00    2.25e+00      7.98e-03    9.26e-03      2.72e-01    2.78e-01    5.6e-08
1712000      9.00e-01    1.46e+00      7.54e-04    5.48e-03      2.79e-01    2.48e-01    5.6e-08
1713000      3.48e+00    9.56e-01      1.51e-02    2.95e-04      2.56e-01    3.01e-01    5.6e-08
1714000      2.42e+00    2.01e+00      1.02e-02    7.84e-03      2.66e-01    3.11e-01    5.6e-08
1715000      1.55e+00    4.51e+00      5.33e-03    1.97e-02      3.11e-01    3.00e-01    5.6e-08
1716000      4.18e+00    3.48e+00      1.81e-02    1.49e-02      3.29e-01    3.03e-01    5.6e-08
1717000      3.16e+00    2.85e+00      1.36e-02    1.21e-02      2.68e-01    2.83e-01    5.6e-08
1718000      1.34e+00    1.04e+00      4.36e-03    2.59e-03      2.89e-01    2.72e-01    5.6e-08
1719000      1.80e+00    1.30e+00      7.07e-03    4.21e-03      2.72e-01    2.85e-01    5.6e-08
1720000      1.40e+00    9.65e-01      5.14e-03    1.88e-03      2.50e-01    2.74e-01    5.0e-08
1721000      1.95e+00    2.79e+00      7.68e-03    1.21e-02      2.88e-01    2.21e-01    5.0e-08
1722000      9.18e-01    8.63e-01      1.24e-03    2.23e-04      2.76e-01    2.72e-01    5.0e-08
1723000      9.88e-01    3.23e+00      1.53e-03    1.38e-02      2.92e-01    3.02e-01    5.0e-08
1724000      8.28e-01    1.96e+00      3.58e-04    7.44e-03      2.60e-01    3.27e-01    5.0e-08
1725000      1.51e+00    1.01e+00      5.29e-03    2.11e-03      2.98e-01    2.80e-01    5.0e-08
1726000      1.09e+00    2.18e+00      2.24e-03    8.96e-03      3.05e-01    2.72e-01    5.0e-08
1727000      1.23e+00    3.34e+00      4.00e-03    1.43e-02      2.65e-01    3.08e-01    5.0e-08
1728000      9.11e-01    1.58e+00      6.32e-04    5.31e-03      2.84e-01    3.27e-01    5.0e-08
1729000      1.96e+00    3.92e+00      7.80e-03    1.71e-02      2.83e-01    2.85e-01    5.0e-08
1730000      1.70e+00    1.26e+00      6.64e-03    4.24e-03      2.58e-01    2.63e-01    5.0e-08
1731000      3.68e+00    1.18e+00      1.59e-02    2.56e-03      3.05e-01    3.25e-01    5.0e-08
1732000      2.04e+00    2.33e+00      8.05e-03    9.63e-03      3.01e-01    2.83e-01    5.0e-08
1733000      2.72e+00    4.88e+00      1.13e-02    2.14e-02      3.13e-01    3.14e-01    5.0e-08
1734000      1.81e+00    1.48e+00      6.74e-03    5.07e-03      3.15e-01    3.02e-01    5.0e-08
1735000      2.92e+00    1.16e+00      1.25e-02    3.71e-03      2.68e-01    2.57e-01    5.0e-08
1736000      1.47e+00    8.60e-01      4.96e-03    4.06e-04      3.04e-01    2.70e-01    5.0e-08
1737000      2.79e+00    9.42e-01      1.17e-02    6.71e-04      2.93e-01    2.93e-01    5.0e-08
1738000      2.04e+00    2.79e+00      8.37e-03    1.17e-02      2.55e-01    3.00e-01    5.0e-08
1739000      2.93e+00    2.55e+00      1.26e-02    1.08e-02      2.54e-01    2.50e-01    5.0e-08
1740000      1.43e+00    9.08e-01      4.80e-03    3.02e-04      2.98e-01    2.86e-01    4.5e-08
1741000      1.10e+00    1.90e+00      2.34e-03    7.65e-03      3.06e-01    2.63e-01    4.5e-08
1742000      2.05e+00    1.54e+00      8.32e-03    5.69e-03      2.69e-01    2.71e-01    4.5e-08
1743000      9.01e-01    1.04e+00      1.37e-03    3.27e-03      2.67e-01    2.33e-01    4.5e-08
1744000      1.50e+00    1.90e+00      5.22e-03    7.43e-03      2.96e-01    2.89e-01    4.5e-08
1745000      9.04e-01    2.07e+00      8.50e-04    8.39e-03      2.79e-01    2.78e-01    4.5e-08
1746000      1.22e+00    4.21e+00      3.95e-03    1.84e-02      2.67e-01    2.81e-01    4.5e-08
1747000      2.77e+00    1.37e+00      1.17e-02    4.25e-03      2.84e-01    3.13e-01    4.5e-08
1748000      1.14e+00    1.47e+00      3.21e-03    4.97e-03      2.78e-01    3.03e-01    4.5e-08
1749000      3.09e+00    3.13e+00      1.32e-02    1.33e-02      3.01e-01    3.07e-01    4.5e-08
1750000      1.49e+00    1.32e+00      5.60e-03    4.26e-03      2.57e-01    2.90e-01    4.5e-08
1751000      2.03e+00    1.59e+00      8.28e-03    5.73e-03      2.62e-01    2.97e-01    4.5e-08
1752000      3.70e+00    3.60e+00      1.60e-02    1.56e-02      2.95e-01    2.80e-01    4.5e-08
1753000      2.30e+00    1.35e+00      9.58e-03    4.53e-03      2.63e-01    2.83e-01    4.5e-08
1754000      2.33e+00    1.13e+00      9.62e-03    2.78e-03      2.83e-01    2.98e-01    4.5e-08
1755000      2.06e+00    1.21e+00      8.26e-03    3.85e-03      2.89e-01    2.69e-01    4.5e-08
1756000      1.51e+00    3.65e+00      5.31e-03    1.57e-02      2.94e-01    3.20e-01    4.5e-08
1757000      3.22e+00    1.46e+00      1.37e-02    4.70e-03      3.00e-01    3.20e-01    4.5e-08
1758000      1.08e+00    1.36e+00      3.07e-03    4.86e-03      2.62e-01    2.58e-01    4.5e-08
1759000      1.05e+00    2.60e+00      8.55e-04    1.08e-02      3.25e-01    3.01e-01    4.5e-08
1760000      1.05e+00    9.59e-01      2.37e-03    1.37e-03      2.86e-01    2.87e-01    4.0e-08
1761000      1.25e+00    1.10e+00      3.49e-03    2.65e-03      3.10e-01    2.91e-01    4.0e-08
1762000      1.73e+00    9.93e-01      6.42e-03    2.09e-03      3.07e-01    2.76e-01    4.0e-08
1763000      1.60e+00    2.24e+00      5.96e-03    9.17e-03      2.80e-01    2.85e-01    4.0e-08
1764000      2.90e+00    8.89e-01      1.24e-02    6.49e-04      2.59e-01    2.77e-01    4.0e-08
1765000      1.02e+00    1.14e+00      1.55e-03    3.51e-03      3.01e-01    2.62e-01    4.0e-08
1766000      1.28e+00    8.56e-01      4.07e-03    6.08e-05      2.84e-01    2.70e-01    4.0e-08
1767000      2.62e+00    8.69e-01      1.10e-02    6.02e-04      2.95e-01    2.71e-01    4.0e-08
1768000      1.08e+00    1.31e+00      3.05e-03    4.31e-03      2.66e-01    2.80e-01    4.0e-08
1769000      4.19e+00    2.65e+00      1.83e-02    1.11e-02      2.99e-01    2.81e-01    4.0e-08
1770000      1.64e+00    2.24e+00      5.82e-03    9.16e-03      3.13e-01    2.85e-01    4.0e-08
1771000      1.86e+00    9.11e-01      7.23e-03    7.13e-04      2.90e-01    2.83e-01    4.0e-08
1772000      3.90e+00    1.11e+00      1.70e-02    1.95e-03      2.79e-01    3.23e-01    4.0e-08
1773000      2.30e+00    2.14e+00      9.35e-03    8.61e-03      3.04e-01    2.93e-01    4.0e-08
1774000      1.35e+00    2.58e+00      4.25e-03    1.08e-02      3.03e-01    2.87e-01    4.0e-08
1775000      1.41e+00    9.92e-01      4.71e-03    2.43e-03      2.98e-01    2.62e-01    4.0e-08
1776000      1.06e+00    1.02e+00      2.04e-03    2.34e-03      3.02e-01    2.76e-01    4.0e-08
1777000      2.02e+00    2.19e+00      7.99e-03    8.88e-03      2.98e-01    2.93e-01    4.0e-08
1778000      9.18e-01    1.95e+00      1.75e-04    7.53e-03      2.89e-01    3.12e-01    4.0e-08
1779000      1.83e+00    1.76e+00      7.29e-03    6.78e-03      2.64e-01    2.81e-01    4.0e-08
1780000      1.54e+00    2.98e+00      5.33e-03    1.27e-02      3.10e-01    2.85e-01    3.5e-08
1781000      1.27e+00    1.04e+00      4.16e-03    1.40e-03      2.75e-01    3.12e-01    3.5e-08
1782000      1.02e+00    9.08e-01      2.54e-03    5.45e-04      2.67e-01    2.84e-01    3.5e-08
1783000      1.70e+00    1.30e+00      6.36e-03    3.93e-03      2.96e-01    3.00e-01    3.5e-08
1784000      9.83e-01    1.34e+00      6.61e-04    4.14e-03      3.07e-01    3.07e-01    3.5e-08
1785000      1.37e+00    9.85e-01      4.48e-03    1.31e-03      2.97e-01    2.97e-01    3.5e-08
1786000      3.45e+00    1.11e+00      1.50e-02    2.47e-03      2.54e-01    3.05e-01    3.5e-08
1787000      9.15e-01    1.52e+00      7.77e-04    5.59e-03      2.84e-01    2.75e-01    3.5e-08
